Recording timestamp [ms]	Computer timestamp [ms]	Sensor	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [MCS px]	Gaze point Y [MCS px]	Gaze point left X [MCS px]	Gaze point left Y [MCS px]	Gaze point right X [MCS px]	Gaze point right Y [MCS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Eye movement type	Gaze event duration [ms]	Eye movement type index	Fixation point X [MCS px]	Fixation point Y [MCS px]
5058106	1035170824		Project77-70	2021/10/14	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25		hou_shu_01_s																														Saccade	25	52566		
5058107	1035170825	Eye Tracker	Project77-70	2021/10/14	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1035170825318			1037	726	1037	726			0.07534	0.15352	-0.98527						Valid	Invalid	150.9	33.2	700.3				0.5402	0.6722	0.5402	0.6722			Saccade	25	52566		
5058115	1035170834	Eye Tracker	Project77-70	2021/10/14	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1035170833658			977	644	1049	722	905	566	0.07920	0.15268	-0.98510	-0.06883	0.10959	-0.99159			Valid	Valid	150.7	33.1	700.3	224.1	34.4	692.2	0.5087	0.5963	0.5462	0.6686	0.4712	0.5240	Unclassified	33	55555		
5058124	1035170842	Eye Tracker	Project77-70	2021/10/14	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1035170841967			1001	639	1104	713	899	566	0.09608	0.15029	-0.98396	-0.07045	0.10990	-0.99144	4.22	4.10	Valid	Valid	150.5	32.8	700.2	224.0	34.2	692.0	0.5216	0.5920	0.5749	0.6600	0.4683	0.5240	Unclassified	33	55555		
5058132	1035170850	Eye Tracker	Project77-70	2021/10/14	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1035170850302			1008	717	1008	717			0.06735	0.15209	-0.98607						Valid	Invalid	150.4	32.5	700.1				0.5251	0.6635	0.5251	0.6635			Unclassified	33	55555		
5058140	1035170859	Eye Tracker	Project77-70	2021/10/14	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1035170858645			979	656	1007	718	952	593	0.06723	0.15289	-0.98595	-0.05381	0.11844	-0.99150			Valid	Valid	150.1	32.3	700.0	223.7	33.6	691.7	0.5100	0.6073	0.5242	0.6653	0.4957	0.5493	Unclassified	33	55555		
5058149	1035170867	Eye Tracker	Project77-70	2021/10/14	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1035170866981			988	651	1013	694	964	607	0.06944	0.14650	-0.98677	-0.04992	0.12270	-0.99119	4.26	4.12	Valid	Valid	150.0	32.3	699.3	223.6	33.4	691.4	0.5147	0.6025	0.5274	0.6426	0.5020	0.5623	Saccade	17	52567		
5058157	1035170875	Eye Tracker	Project77-70	2021/10/14	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1035170875302			939	608	999	672	880	545	0.06572	0.14083	-0.98785	-0.07585	0.10567	-0.99150			Valid	Valid	149.8	32.1	698.7	223.5	33.2	691.2	0.4893	0.5634	0.5204	0.6220	0.4581	0.5049	Saccade	17	52567		
5058165	1035170884	Eye Tracker	Project77-70	2021/10/14	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1035170883649			917	597	999	666	836	527	0.06614	0.13967	-0.98799	-0.08904	0.10093	-0.99090			Valid	Valid	149.5	31.9	698.3	223.3	32.8	691.0	0.4778	0.5524	0.5203	0.6170	0.4354	0.4878	Unclassified	8	55556		
5058174	1035170892	Eye Tracker	Project77-70	2021/10/14	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1035170891962			923	575	1014	632	831	517	0.07126	0.13038	-0.98890	-0.09047	0.09874	-0.99099	4.29	4.19	Valid	Valid	149.4	31.9	697.2	223.2	32.5	690.8	0.4805	0.5319	0.5282	0.5848	0.4327	0.4791	Saccade	17	52568		
