51084	319900644	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900643891			843	242	836	237	850	246	0.09238	0.14429	-0.98521	-0.01228	0.16097	-0.98688	3.98	4.36	Valid	Valid	199.2	-20.8	646.0	272.5	-30.7	657.9	259.8	73.8	264.3	76.6	0.4389	0.2239	0.4352	0.2198	0.4427	0.2280	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	142	149	839	234	0.4367	0.2166								
51093	319900652	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900652170			830	242	817	241	844	242	0.08364	0.14604	-0.98574	-0.01520	0.15918	-0.98713			Valid	Valid	199.2	-20.7	646.1	272.4	-30.6	657.9	254.0	75.0	262.3	75.4	0.4324	0.2239	0.4255	0.2233	0.4393	0.2245	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	142	149	839	234	0.4367	0.2166								
51101	319900660	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900660466			839	224	828	238	849	209	0.08910	0.14455	-0.98548	-0.01251	0.14388	-0.98952			Valid	Valid	199.1	-20.7	646.1	272.3	-30.6	657.9	257.5	74.1	264.0	65.1	0.4367	0.2071	0.4313	0.2206	0.4422	0.1936	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	142	149	839	234	0.4367	0.2166								
51109	319900669	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900668821			839	226	832	243	847	209	0.09081	0.14663	-0.98501	-0.01328	0.14391	-0.98950	3.98	4.37	Valid	Valid	199.0	-20.7	646.2	272.2	-30.6	657.9	258.6	75.5	263.4	65.1	0.4372	0.2092	0.4331	0.2247	0.4412	0.1937	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	142	149	839	234	0.4367	0.2166								
51118	319900677	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900677196			836	213	825	231	848	195	0.08759	0.14114	-0.98611	-0.01306	0.13726	-0.99045			Valid	Valid	199.0	-20.7	646.2	272.2	-30.5	657.9	256.4	71.8	263.5	60.6	0.4354	0.1971	0.4294	0.2137	0.4414	0.1805	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	142	149	839	234	0.4367	0.2166								
51126	319900686	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900685524			830	222	818	221	842	223	0.08448	0.13662	-0.98702	-0.01540	0.15015	-0.98854			Valid	Valid	198.9	-20.7	646.3	272.1	-30.5	657.8	254.2	68.8	261.9	69.4	0.4322	0.2056	0.4258	0.2046	0.4387	0.2066	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	142	149	839	234	0.4367	0.2166								
51134	319900694	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900693736			826	218	812	215	839	221	0.08212	0.13413	-0.98756	-0.01704	0.14915	-0.98867	4.01	4.36	Valid	Valid	198.9	-20.8	646.4	272.1	-30.4	657.7	252.6	67.0	260.8	68.8	0.4300	0.2021	0.4231	0.1995	0.4368	0.2047	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	142	149	839	234	0.4367	0.2166								
51143	319900702	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900702160			833	240	823	239	843	241	0.08694	0.14524	-0.98557	-0.01485	0.15808	-0.98731			Valid	Valid	198.9	-20.8	646.5	272.1	-30.3	657.5	255.9	74.5	262.2	74.9	0.4339	0.2223	0.4286	0.2216	0.4393	0.2230	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	142	149	839	234	0.4367	0.2166								
51151	319900710	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900710489			838	239	826	254	851	225	0.08854	0.15190	-0.98442	-0.01148	0.15065	-0.98852			Valid	Valid	198.8	-20.9	646.6	272.1	-30.3	657.3	257.0	78.9	264.5	69.9	0.4367	0.2215	0.4304	0.2349	0.4430	0.2081	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	142	149	839	234	0.4367	0.2166								
51159	319900719	Eye Tracker	Project3	2021/12/24	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			319900718856			846	239	834	253	858	225	0.09219	0.15152	-0.98415	-0.00784	0.15090	-0.98852	4.02	4.38	Valid	Valid	198.8	-20.9	646.7	272.1	-30.2	657.2	259.4	78.6	266.9	70.1	0.4408	0.2214	0.4345	0.2341	0.4471	0.2087	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	142	149	839	234	0.4367	0.2166								
