Recording timestamp [μs]	Computer timestamp [μs]	Sensor	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [MCS px]	Gaze point Y [MCS px]	Gaze point left X [MCS px]	Gaze point left Y [MCS px]	Gaze point right X [MCS px]	Gaze point right Y [MCS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Eye movement type	Gaze event duration [ms]	Eye movement type index	Fixation point X [MCS px]	Fixation point Y [MCS px]
3706586760	403086308746	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086308745																	Invalid	Invalid													EyesNotFound	317	43295		
3706595080	403086317066	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086317065																	Invalid	Invalid													EyesNotFound	317	43295		
3706603528	403086325514	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086325513																	Invalid	Invalid													EyesNotFound	317	43295		
3706611953	403086333939	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086333938																	Invalid	Invalid													EyesNotFound	317	43295		
3706620468	403086342454	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086342453																	Invalid	Invalid													EyesNotFound	317	43295		
3706628473	403086350459	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086350458																	Invalid	Invalid													EyesNotFound	317	43295		
3706636715	403086358701	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086358700																	Invalid	Invalid													EyesNotFound	317	43295		
3706645034	403086367020	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086367019																	Invalid	Invalid													EyesNotFound	317	43295		
3706653378	403086375364	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086375363																	Invalid	Invalid													EyesNotFound	317	43295		
3706661717	403086383703	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086383702																	Invalid	Invalid													EyesNotFound	317	43295		
3706670114	403086392100	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086392099																	Invalid	Invalid													EyesNotFound	317	43295		
3706678397	403086400383	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086400383																	Invalid	Invalid													EyesNotFound	317	43295		
3706686779	403086408765	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086408765																	Invalid	Invalid													EyesNotFound	317	43295		
3706695045	403086417031	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086417031																	Invalid	Invalid													EyesNotFound	317	43295		
3706703473	403086425459	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086425459																	Invalid	Invalid													EyesNotFound	317	43295		
3706711709	403086433695	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086433695																	Invalid	Invalid													EyesNotFound	317	43295		
3706720071	403086442057	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086442057																	Invalid	Invalid													EyesNotFound	317	43295		
3706728404	403086450390	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086450390																	Invalid	Invalid													EyesNotFound	317	43295		
3706736726	403086458712	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086458712																	Invalid	Invalid													EyesNotFound	317	43295		
3706745064	403086467050	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086467050																	Invalid	Invalid													EyesNotFound	317	43295		
3706753394	403086475380	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086475380			616	1532			616	1532				0.02339	0.67656	-0.73601			Invalid	Valid				102.4	30.7	294.0							Unclassified	8	57056		
3706761781	403086483767	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086483767																	Invalid	Invalid													EyesNotFound	292	43296		
3706770051	403086492037	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086492037																	Invalid	Invalid													EyesNotFound	292	43296		
3706778364	403086500350	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086500350																	Invalid	Invalid													EyesNotFound	292	43296		
3706786736	403086508722	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086508722																	Invalid	Invalid													EyesNotFound	292	43296		
3706795103	403086517089	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086517089																	Invalid	Invalid													EyesNotFound	292	43296		
3706803424	403086525410	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086525410																	Invalid	Invalid													EyesNotFound	292	43296		
3706811735	403086533721	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086533721																	Invalid	Invalid													EyesNotFound	292	43296		
3706820046	403086542032	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086542032																	Invalid	Invalid													EyesNotFound	292	43296		
3706828378	403086550364	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086550364																	Invalid	Invalid													EyesNotFound	292	43296		
3706837028	403086559014	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086559014																	Invalid	Invalid													EyesNotFound	292	43296		
3706845047	403086567033	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086567033																	Invalid	Invalid													EyesNotFound	292	43296		
3706853381	403086575367	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086575367																	Invalid	Invalid													EyesNotFound	292	43296		
3706861752	403086583738	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086583738																	Invalid	Invalid													EyesNotFound	292	43296		
3706870053	403086592039	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086592039																	Invalid	Invalid													EyesNotFound	292	43296		
3706878378	403086600364	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086600364																	Invalid	Invalid													EyesNotFound	292	43296		
3706886761	403086608747	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086608747																	Invalid	Invalid													EyesNotFound	292	43296		
3706895156	403086617142	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086617142																	Invalid	Invalid													EyesNotFound	292	43296		
3706903384	403086625370	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086625370																	Invalid	Invalid													EyesNotFound	292	43296		
3706911700	403086633686	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086633686																	Invalid	Invalid													EyesNotFound	292	43296		
3706920018	403086642004	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086642004																	Invalid	Invalid													EyesNotFound	292	43296		
3706928450	403086650436	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086650436																	Invalid	Invalid													EyesNotFound	292	43296		
3706936713	403086658699	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086658699																	Invalid	Invalid													EyesNotFound	292	43296		
3706945042	403086667028	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086667028																	Invalid	Invalid													EyesNotFound	292	43296		
3706953381	403086675367	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086675367																	Invalid	Invalid													EyesNotFound	292	43296		
3706961755	403086683741	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086683741																	Invalid	Invalid													EyesNotFound	292	43296		
3706970098	403086692084	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086692084																	Invalid	Invalid													EyesNotFound	292	43296		
3706978379	403086700365	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086700365																	Invalid	Invalid													EyesNotFound	292	43296		
3706986713	403086708699	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086708699																	Invalid	Invalid													EyesNotFound	292	43296		
3706995039	403086717025	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086717025																	Invalid	Invalid													EyesNotFound	292	43296		
3707003422	403086725408	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086725408																	Invalid	Invalid													EyesNotFound	292	43296		
3707011713	403086733699	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086733699																	Invalid	Invalid													EyesNotFound	292	43296		
3707020034	403086742020	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086742020																	Invalid	Invalid													EyesNotFound	292	43296		
3707028378	403086750364	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086750364																	Invalid	Invalid													EyesNotFound	292	43296		
3707036681	403086758667	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086758667																	Invalid	Invalid													EyesNotFound	292	43296		
3707045037	403086767023	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086767023																	Invalid	Invalid													EyesNotFound	292	43296		
3707053366	403086775352	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086775352			589	1512			589	1512				0.00738	0.66136	-0.75003			Invalid	Valid				103.1	35.1	297.1							Unclassified	8	57057		
3707061715	403086783701	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086783701																	Invalid	Invalid													EyesNotFound	25	43297		
3707070032	403086792018	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086792018																	Invalid	Invalid													EyesNotFound	25	43297		
3707078364	403086800350	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086800350																	Invalid	Invalid													EyesNotFound	25	43297		
3707086774	403086808760	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086808760			589	1512			589	1512				0.00545	0.65710	-0.75378			Invalid	Valid				103.8	36.9	298.5							Unclassified	8	57058		
3707095084	403086817070	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086817070																	Invalid	Invalid													EyesNotFound	15715	43298		
3707103335	403086825321	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086825321																	Invalid	Invalid													EyesNotFound	15715	43298		
3707111668	403086833654	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086833654																	Invalid	Invalid													EyesNotFound	15715	43298		
3707120030	403086842016	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086842016																	Invalid	Invalid													EyesNotFound	15715	43298		
3707128369	403086850355	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086850355																	Invalid	Invalid													EyesNotFound	15715	43298		
3707136696	403086858682	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086858682																	Invalid	Invalid													EyesNotFound	15715	43298		
3707145030	403086867016	Eye Tracker	Project77_56-49	2021/3/19	Participant11		Recording27	2020/10/21	2020/10/21	14:51:23.553	06:51:23.553	6947778	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.1	6.1	11.7	0.21	0.61	1.17	403086867016																	Invalid	Invalid													EyesNotFound	15715	43298		
