Recording timestamp [μs]	Computer timestamp [μs]	Sensor	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [MCS px]	Gaze point Y [MCS px]	Gaze point left X [MCS px]	Gaze point left Y [MCS px]	Gaze point right X [MCS px]	Gaze point right Y [MCS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Eye movement type	Gaze event duration [ms]	Eye movement type index	Fixation point X [MCS px]	Fixation point Y [MCS px]
3829827786	91845556289	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845556301																	Invalid	Invalid													EyesNotFound	8	17935		
3829836174	91845564677	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845564689			864	492	864	492			0.04708	-0.00165	-0.99889						Valid	Invalid	145.2	97.1	470.6				0.4501	0.4553	0.4501	0.4553			Saccade	25	38764		
3829844541	91845573044	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845573056			865	490	865	490			0.04753	-0.00250	-0.99887						Valid	Invalid	145.1	97.1	471.0				0.4505	0.4535	0.4505	0.4535			Saccade	25	38764		
3829852848	91845581351	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845581363			794	473	794	473			0.01489	-0.00898	-0.99985				3.94		Valid	Invalid	145.2	96.9	471.4				0.4135	0.4383	0.4135	0.4383			Saccade	25	38764		
3829861180	91845589683	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845589695			784	479	784	479			0.01030	-0.00640	-0.99993						Valid	Invalid	145.2	96.8	471.6				0.4084	0.4436	0.4084	0.4436			Unclassified	25	43178		
3829869511	91845598014	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845598026			813	493	813	493			0.02074	0.00353	-0.99978						Valid	Invalid	146.6	94.8	471.4				0.4236	0.4562	0.4236	0.4562			Unclassified	25	43178		
3829877903	91845606406	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845606418			768	483	768	483			0.00308	-0.00436	-0.99999				3.27		Valid	Invalid	145.1	96.7	472.1				0.4001	0.4474	0.4001	0.4474			Unclassified	25	43178		
3829886148	91845614651	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845614663			791	475	791	475			0.01349	-0.00770	-0.99988						Valid	Invalid	145.2	96.7	472.2				0.4119	0.4398	0.4119	0.4398			Saccade	17	38765		
3829894491	91845622994	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845623006			869	491	869	491			0.04931	-0.00105	-0.99878						Valid	Invalid	145.1	96.7	472.4				0.4525	0.4548	0.4525	0.4548			Saccade	17	38765		
3829902890	91845631393	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845631405			845	498	845	498			0.03856	0.00216	-0.99925				3.90		Valid	Invalid	145.1	96.6	472.7				0.4403	0.4613	0.4403	0.4613			Unclassified	25	43179		
3829911293	91845639796	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845639808			841	489	841	489			0.03654	-0.00144	-0.99933						Valid	Invalid	145.1	96.5	472.7				0.4381	0.4532	0.4381	0.4532			Unclassified	25	43179		
3829919768	91845648271	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845648283			841	489	841	489			0.03664	-0.00179	-0.99933						Valid	Invalid	145.0	96.5	472.7				0.4380	0.4523	0.4380	0.4523			Unclassified	25	43179		
3829927908	91845656411	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845656423			839	481	839	481			0.03551	-0.00482	-0.99936				4.07		Valid	Invalid	145.0	96.4	472.8				0.4367	0.4452	0.4367	0.4452			Saccade	16	38766		
3829936134	91845664637	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845664649			817	488	817	488			0.02765	0.00228	-0.99962						Valid	Invalid	144.2	94.6	472.3				0.4258	0.4521	0.4258	0.4521			Saccade	16	38766		
3829944526	91845673029	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845673041			816	492	816	492			0.02527	-0.00032	-0.99968						Valid	Invalid	145.0	96.4	473.0				0.4250	0.4553	0.4250	0.4553			Unclassified	8	43180		
3829952841	91845681344	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845681356			769	496	769	496			0.00382	0.00143	-0.99999				3.94		Valid	Invalid	144.9	96.4	473.2				0.4005	0.4589	0.4005	0.4589			Saccade	17	38767		
3829961113	91845689616	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845689628			804	502	804	502			0.01973	0.00439	-0.99980						Valid	Invalid	145.0	96.3	473.3				0.4188	0.4651	0.4188	0.4651			Saccade	17	38767		
3829969508	91845698011	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845698023			764	499	764	499			-0.00134	0.00688	-0.99998						Valid	Invalid	146.3	94.4	473.0				0.3979	0.4619	0.3979	0.4619			Unclassified	17	43181		
3829977795	91845706298	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845706310			784	498	784	498			0.01082	0.00259	-0.99994				3.90		Valid	Invalid	144.9	96.2	473.6				0.4085	0.4607	0.4085	0.4607			Unclassified	17	43181		
3829986133	91845714636	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845714648			788	489	788	489			0.01257	-0.00099	-0.99992						Valid	Invalid	144.9	96.3	473.6				0.4105	0.4529	0.4105	0.4529			Saccade	17	38768		
3829994481	91845722984	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845722996			828	473	828	473			0.03104	-0.00788	-0.99949						Valid	Invalid	144.8	96.3	473.7				0.4311	0.4379	0.4311	0.4379			Saccade	17	38768		
3830002794	91845731297	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845731309																	Invalid	Invalid													EyesNotFound	8	17936		
3830011136	91845739639	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845739651			804	495	804	495			0.02027	0.00154	-0.99979						Valid	Invalid	144.7	96.2	473.7				0.4187	0.4585	0.4187	0.4585			Saccade	42	38769		
3830019473	91845747976	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845747988			776	495	776	495			0.00837	0.00144	-0.99996						Valid	Invalid	144.4	96.2	473.9				0.4044	0.4580	0.4044	0.4580			Saccade	42	38769		
3830027800	91845756303	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845756315			694	506	694	506			-0.02940	0.00630	-0.99955				3.96		Valid	Invalid	144.3	96.2	474.2				0.3612	0.4687	0.3612	0.4687			Saccade	42	38769		
3830036156	91845764659	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845764671			621	486	621	486			-0.06044	0.00188	-0.99817						Valid	Invalid	143.4	94.3	473.6				0.3235	0.4503	0.3235	0.4503			Saccade	42	38769		
3830044847	91845773350	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845773362			602	492	602	492			-0.07072	0.00051	-0.99750						Valid	Invalid	144.1	96.0	474.5				0.3134	0.4551	0.3134	0.4551			Saccade	42	38769		
3830052822	91845781325	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845781337																	Invalid	Invalid													EyesNotFound	8	17937		
3830061148	91845789651	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845789663			610	512	610	512			-0.06705	0.00932	-0.99771						Valid	Invalid	144.1	95.9	474.9				0.3176	0.4743	0.3176	0.4743			Unclassified	8	43182		
3830069467	91845797970	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845797982																	Invalid	Invalid													EyesNotFound	17	17938		
3830077835	91845806338	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845806350																	Invalid	Invalid													EyesNotFound	17	17938		
3830086128	91845814631	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845814643			617	555	617	555			-0.06349	0.02725	-0.99761						Valid	Invalid	144.0	95.7	475.2				0.3216	0.5138	0.3216	0.5138			Unclassified	17	43183		
3830094443	91845822946	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845822958			617	487	617	487			-0.06319	-0.00083	-0.99800						Valid	Invalid	143.9	95.8	475.6				0.3213	0.4509	0.3213	0.4509			Unclassified	17	43183		
3830102810	91845831313	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845831325																	Invalid	Invalid													EyesNotFound	8	17939		
3830111147	91845839650	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845839662			617	487	617	487			-0.06306	-0.00039	-0.99801						Valid	Invalid	143.9	95.5	476.0				0.3213	0.4509	0.3213	0.4509			Unclassified	17	43184		
3830119472	91845847975	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845847987			614	505	614	505			-0.06410	0.00699	-0.99792						Valid	Invalid	143.7	95.6	476.2				0.3198	0.4677	0.3198	0.4677			Unclassified	17	43184		
3830127914	91845856417	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845856429																	Invalid	Invalid													EyesNotFound	8	17940		
3830136152	91845864655	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845864667			626	471	626	471			-0.05688	-0.00296	-0.99838						Valid	Invalid	142.9	93.6	475.9				0.3260	0.4359	0.3260	0.4359			Saccade	33	38770		
3830144521	91845873024	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845873036			667	487	667	487			-0.03949	-0.00026	-0.99922						Valid	Invalid	143.5	95.5	476.7				0.3474	0.4509	0.3474	0.4509			Saccade	33	38770		
3830152823	91845881326	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845881338			368	480	368	480			-0.17247	-0.00272	-0.98501				3.35		Valid	Invalid	143.5	95.4	477.0				0.1918	0.4448	0.1918	0.4448			Saccade	33	38770		
3830161141	91845889644	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845889656			476	506	476	506			-0.12589	0.00777	-0.99201						Valid	Invalid	143.6	95.5	476.3				0.2477	0.4690	0.2477	0.4690			Saccade	33	38770		
3830169479	91845897982	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845897994																	Invalid	Invalid													EyesNotFound	17	17941		
3830177833	91845906336	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845906348																	Invalid	Invalid													EyesNotFound	17	17941		
3830186160	91845914663	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845914675			637	497	637	497			-0.05342	0.00370	-0.99857						Valid	Invalid	143.5	95.6	475.9				0.3316	0.4603	0.3316	0.4603			Unclassified	17	43185		
3830194512	91845923015	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845923027			658	478	658	478			-0.04284	-0.00370	-0.99908						Valid	Invalid	143.2	95.4	477.1				0.3428	0.4425	0.3428	0.4425			Unclassified	17	43185		
3830202853	91845931356	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845931368																	Invalid	Invalid													EyesNotFound	17	17942		
3830211128	91845939631	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845939643																	Invalid	Invalid													EyesNotFound	17	17942		
3830219478	91845947981	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845947993			648	507	648	507			-0.04667	0.00940	-0.99887						Valid	Invalid	142.9	94.8	478.9				0.3376	0.4696	0.3376	0.4696			Unclassified	8	43186		
3830227752	91845956255	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845956267																	Invalid	Invalid													EyesNotFound	17	17943		
3830236154	91845964657	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845964669																	Invalid	Invalid													EyesNotFound	17	17943		
3830244506	91845973009	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845973021			658	517	658	517			-0.04182	0.01356	-0.99903						Valid	Invalid	142.7	94.8	479.2				0.3427	0.4788	0.3427	0.4788			Unclassified	8	43187		
3830252812	91845981315	Eye Tracker	Project77_56-49	2021/3/19	Participant19		Recording35	2020/11/3	2020/11/3	14:42:33.830	06:42:33.830	7118946	Tobii I-VT (Fixation)	1.145.28180	1080	1920	5.4	4.0	6.1	0.58	0.43	0.65	91845981327																	Invalid	Invalid													EyesNotFound	17	17944		
