Recording timestamp [μs]	Computer timestamp [μs]	Sensor	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [MCS px]	Gaze point Y [MCS px]	Gaze point left X [MCS px]	Gaze point left Y [MCS px]	Gaze point right X [MCS px]	Gaze point right Y [MCS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Eye movement type	Gaze event duration [ms]	Eye movement type index	Fixation point X [MCS px]	Fixation point Y [MCS px]
3733925370	697129116420	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129116434																	Invalid	Invalid													EyesNotFound	8	53051		
3733933729	697129124779	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129124793			1118	443			1118	443				0.05140	-0.03569	-0.99804			Invalid	Valid				201.7	101.2	403.9	0.5823	0.4105			0.5823	0.4105	Unclassified	17	60657		
3733942017	697129133067	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129133081			1152	476			1152	476				0.06963	-0.01935	-0.99739			Invalid	Valid				201.6	101.0	404.1	0.6001	0.4404			0.6001	0.4404	Unclassified	17	60657		
3733950392	697129141442	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129141456																	Invalid	Invalid													EyesNotFound	8	53052		
3733958700	697129149750	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129149764			1107	455			1107	455				0.04438	-0.02989	-0.99857			Invalid	Valid				202.1	101.2	404.5	0.5766	0.4212			0.5766	0.4212	Unclassified	17	60658		
3733967039	697129158089	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129158103			1104	445			1104	445				0.04341	-0.03382	-0.99848			Invalid	Valid				201.7	100.9	404.5	0.5748	0.4123			0.5748	0.4123	Unclassified	17	60658		
3733975341	697129166391	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129166405																	Invalid	Invalid													EyesNotFound	8	53053		
3733983668	697129174718	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129174732			1132	475			1132	475				0.05805	-0.02002	-0.99811			Invalid	Valid				201.9	101.2	404.1	0.5895	0.4400			0.5895	0.4400	Unclassified	17	60659		
3733992375	697129183425	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129183439			1123	479			1123	479				0.05349	-0.01846	-0.99840			Invalid	Valid				201.8	101.2	403.6	0.5848	0.4433			0.5848	0.4433	Unclassified	17	60659		
3734000730	697129191780	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129191794																	Invalid	Invalid													EyesNotFound	8	53054		
3734008704	697129199754	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129199768			1127	463			1127	463				0.05537	-0.02729	-0.99809			Invalid	Valid				201.9	101.6	402.7	0.5868	0.4284			0.5868	0.4284	Unclassified	17	60660		
3734017041	697129208091	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129208105			1114	470			1114	470				0.04838	-0.02393	-0.99854			Invalid	Valid				201.9	101.6	402.4	0.5800	0.4350			0.5800	0.4350	Unclassified	17	60660		
3734025419	697129216469	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129216483																	Invalid	Invalid													EyesNotFound	8	53055		
3734033685	697129224735	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129224749			1119	488			1119	488				0.05127	-0.01581	-0.99856			Invalid	Valid				201.9	101.9	402.1	0.5828	0.4516			0.5828	0.4516	Unclassified	17	60661		
3734042029	697129233079	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129233093			1135	448			1135	448				0.05981	-0.03500	-0.99760			Invalid	Valid				201.9	101.9	402.1	0.5910	0.4152			0.5910	0.4152	Unclassified	17	60661		
3734050416	697129241466	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129241480																	Invalid	Invalid													EyesNotFound	17	53056		
3734058662	697129249712	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129249726																	Invalid	Invalid													EyesNotFound	17	53056		
3734067036	697129258086	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129258100			1130	467			1130	467				0.05790	-0.02529	-0.99800			Invalid	Valid				201.8	101.7	402.2	0.5888	0.4328			0.5888	0.4328	Unclassified	8	60662		
3734075356	697129266406	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129266420																	Invalid	Invalid													EyesNotFound	8	53057		
3734083781	697129274831	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129274845			1100	433			1100	433				0.04134	-0.04221	-0.99825			Invalid	Valid				201.8	101.8	402.4	0.5728	0.4011			0.5728	0.4011	Unclassified	17	60663		
3734092058	697129283108	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129283122			1079	444			1079	444				0.03062	-0.03660	-0.99886			Invalid	Valid				201.6	101.6	402.4	0.5620	0.4108			0.5620	0.4108	Unclassified	17	60663		
3734100391	697129291441	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129291455																	Invalid	Invalid													EyesNotFound	17	53058		
3734108692	697129299742	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129299756																	Invalid	Invalid													EyesNotFound	17	53058		
3734117044	697129308094	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129308108			1083	438			1083	438				0.03308	-0.03930	-0.99868			Invalid	Valid				201.5	101.6	402.6	0.5641	0.4057			0.5641	0.4057	Unclassified	8	60664		
3734125355	697129316405	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129316419																	Invalid	Invalid													EyesNotFound	8	53059		
3734133660	697129324710	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129324724			1102	463			1102	463				0.04313	-0.02737	-0.99869			Invalid	Valid				201.5	101.7	402.8	0.5739	0.4285			0.5739	0.4285	Unclassified	17	60665		
3734142029	697129333079	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129333093			1108	427			1108	427				0.04644	-0.04466	-0.99792			Invalid	Valid				201.5	101.5	403.3	0.5769	0.3950			0.5769	0.3950	Unclassified	17	60665		
3734150338	697129341388	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129341402																	Invalid	Invalid													EyesNotFound	17	53060		
3734158691	697129349741	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129349755																	Invalid	Invalid													EyesNotFound	17	53060		
3734166997	697129358047	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129358061			1111	464			1111	464				0.04782	-0.02558	-0.99853			Invalid	Valid				201.5	101.2	404.2	0.5785	0.4294			0.5785	0.4294	Unclassified	8	60666		
3734175317	697129366367	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129366381																	Invalid	Invalid													EyesNotFound	17	53061		
3734183705	697129374755	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129374769																	Invalid	Invalid													EyesNotFound	17	53061		
3734192076	697129383126	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129383140			1121	487			1121	487				0.05291	-0.01384	-0.99850			Invalid	Valid				201.5	101.0	404.9	0.5838	0.4509			0.5838	0.4509	Unclassified	8	60667		
3734200313	697129391363	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129391377																	Invalid	Invalid													EyesNotFound	8	53062		
3734208655	697129399705	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129399719			1100	469			1100	469				0.04146	-0.02263	-0.99888			Invalid	Valid				201.7	101.0	405.1	0.5729	0.4343			0.5729	0.4343	Unclassified	17	60668		
3734217053	697129408103	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129408117			1083	431			1083	431				0.03237	-0.04154	-0.99861			Invalid	Valid				201.7	101.2	405.2	0.5640	0.3988			0.5640	0.3988	Unclassified	17	60668		
3734225424	697129416474	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129416488																	Invalid	Invalid													EyesNotFound	8	53063		
3734233682	697129424732	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129424746			1087	393			1087	393				0.03467	-0.05955	-0.99762			Invalid	Valid				201.8	101.1	405.1	0.5663	0.3638			0.5663	0.3638	Unclassified	17	60669		
3734241992	697129433042	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129433056			1116	422			1116	422				0.05014	-0.04529	-0.99771			Invalid	Valid				201.7	101.0	405.3	0.5813	0.3906			0.5813	0.3906	Unclassified	17	60669		
3734250370	697129441420	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129441434																	Invalid	Invalid													EyesNotFound	17	53064		
3734258687	697129449737	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129449751																	Invalid	Invalid													EyesNotFound	17	53064		
3734267068	697129458118	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129458132			1089	385			1089	385				0.03511	-0.06298	-0.99740			Invalid	Valid				202.0	101.0	405.6	0.5671	0.3569			0.5671	0.3569	Unclassified	8	60670		
3734275333	697129466383	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129466397																	Invalid	Invalid													EyesNotFound	8	53065		
3734283683	697129474733	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129474747			1081	399			1081	399				0.03043	-0.05582	-0.99798			Invalid	Valid				202.0	100.8	405.9	0.5628	0.3694			0.5628	0.3694	Unclassified	17	60671		
3734292009	697129483059	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129483073			1076	430			1076	430				0.02777	-0.04046	-0.99879			Invalid	Valid				202.1	100.6	406.3	0.5604	0.3980			0.5604	0.3980	Unclassified	17	60671		
3734300500	697129491550	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129491564																	Invalid	Invalid													EyesNotFound	8	53066		
3734308637	697129499687	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129499701			1079	409			1079	409				0.02907	-0.04999	-0.99833			Invalid	Valid				202.2	100.5	406.9	0.5620	0.3790			0.5620	0.3790	Unclassified	17	60672		
3734317012	697129508062	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129508076			1103	423			1103	423				0.04186	-0.04265	-0.99821			Invalid	Valid				202.2	100.3	407.2	0.5745	0.3920			0.5745	0.3920	Unclassified	17	60672		
3734325331	697129516381	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129516395																	Invalid	Invalid													EyesNotFound	8	53067		
3734333668	697129524718	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129524732			1099	452			1099	452				0.03880	-0.02866	-0.99884			Invalid	Valid				202.4	100.2	407.8	0.5722	0.4183			0.5722	0.4183	Unclassified	17	60673		
3734341973	697129533023	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129533037			1113	424			1113	424				0.04637	-0.04142	-0.99806			Invalid	Valid				202.3	100.0	408.2	0.5795	0.3928			0.5795	0.3928	Unclassified	17	60673		
3734350341	697129541391	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129541405																	Invalid	Invalid													EyesNotFound	17	53068		
3734358675	697129549725	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129549739																	Invalid	Invalid													EyesNotFound	17	53068		
3734367077	697129558127	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129558141			1111	429			1111	429				0.04514	-0.03880	-0.99823			Invalid	Valid				202.6	99.9	408.9	0.5789	0.3973			0.5789	0.3973	Unclassified	8	60674		
3734375331	697129566381	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129566395																	Invalid	Invalid													EyesNotFound	17	53069		
3734383667	697129574717	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129574731																	Invalid	Invalid													EyesNotFound	17	53069		
3734391970	697129583020	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129583034			1133	494			1133	494				0.05576	-0.00679	-0.99842			Invalid	Valid				202.7	99.6	409.4	0.5900	0.4577			0.5900	0.4577	Unclassified	8	60675		
3734400294	697129591344	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129591358																	Invalid	Invalid													EyesNotFound	17	53070		
3734408641	697129599691	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129599705																	Invalid	Invalid													EyesNotFound	17	53070		
3734417000	697129608050	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129608064			1150	488			1150	488				0.06438	-0.00975	-0.99788			Invalid	Valid				202.8	99.5	409.9	0.5989	0.4517			0.5989	0.4517	Unclassified	8	60676		
3734425320	697129616370	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129616384																	Invalid	Invalid													EyesNotFound	17	53071		
3734433806	697129624856	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129624870																	Invalid	Invalid													EyesNotFound	17	53071		
3734441966	697129633016	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129633030			1155	460			1155	460				0.06712	-0.02282	-0.99748			Invalid	Valid				202.9	99.5	410.1	0.6018	0.4262			0.6018	0.4262	Unclassified	8	60677		
3734450023	697129641073	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129641087																	Invalid	Invalid													EyesNotFound	1159	53072		
3734458356	697129649406	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129649420																	Invalid	Invalid													EyesNotFound	1159	53072		
3734466689	697129657739	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129657753																	Invalid	Invalid													EyesNotFound	1159	53072		
3734475022	697129666072	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129666086																	Invalid	Invalid													EyesNotFound	1159	53072		
3734483355	697129674405	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129674419																	Invalid	Invalid													EyesNotFound	1159	53072		
3734491688	697129682738	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129682752																	Invalid	Invalid													EyesNotFound	1159	53072		
3734500021	697129691071	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129691085																	Invalid	Invalid													EyesNotFound	1159	53072		
3734508354	697129699404	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129699418																	Invalid	Invalid													EyesNotFound	1159	53072		
3734516687	697129707737	Eye Tracker	Project77_56-49	2021/3/19	Participant17		Recording33	2020/10/30	2020/10/30	14:50:24.683	06:50:24.683	4939347	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.6	6.5	10.8	0.97	0.66	1.09	697129707751																	Invalid	Invalid													EyesNotFound	1159	53072		
