Recording timestamp [μs]	Computer timestamp [μs]	Sensor	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [MCS px]	Gaze point Y [MCS px]	Gaze point left X [MCS px]	Gaze point left Y [MCS px]	Gaze point right X [MCS px]	Gaze point right Y [MCS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Eye movement type	Gaze event duration [ms]	Eye movement type index	Fixation point X [MCS px]	Fixation point Y [MCS px]
3733746859	330196227509	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196227519																	Invalid	Invalid													EyesNotFound	17	124712		
3733755191	330196235841	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196235851																	Invalid	Invalid													EyesNotFound	17	124712		
3733763525	330196244175	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196244185			760	814	760	814			-0.00150	0.25406	-0.96719						Valid	Invalid	145.0	47.1	428.5				0.3960	0.7535	0.3960	0.7535			Unclassified	17	124334		
3733771840	330196252490	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196252500			967	904			967	904				-0.05228	0.27601	-0.95973			Invalid	Valid				210.5	63.6	395.8	0.5037	0.8371			0.5037	0.8371	Unclassified	17	124334		
3733780182	330196260832	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196260842																	Invalid	Invalid													EyesNotFound	8	124713		
3733788506	330196269156	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196269166			768	779	768	779			0.00235	0.23947	-0.97090						Valid	Invalid	144.9	47.1	428.5				0.3999	0.7212	0.3999	0.7212			Unclassified	17	124335		
3733796862	330196277512	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196277522			1036	841			1036	841				-0.01623	0.24832	-0.96854			Invalid	Valid				210.5	63.6	395.7	0.5394	0.7789			0.5394	0.7789	Unclassified	17	124335		
3733805173	330196285823	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196285833																	Invalid	Invalid													EyesNotFound	217	124714		
3733813510	330196294160	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196294170																	Invalid	Invalid													EyesNotFound	217	124714		
3733821852	330196302502	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196302512																	Invalid	Invalid													EyesNotFound	217	124714		
3733830126	330196310776	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196310786																	Invalid	Invalid													EyesNotFound	217	124714		
3733838519	330196319169	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196319179																	Invalid	Invalid													EyesNotFound	217	124714		
3733846848	330196327498	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196327508																	Invalid	Invalid													EyesNotFound	217	124714		
3733855214	330196335864	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196335874																	Invalid	Invalid													EyesNotFound	217	124714		
3733863480	330196344130	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196344140																	Invalid	Invalid													EyesNotFound	217	124714		
3733871829	330196352479	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196352489																	Invalid	Invalid													EyesNotFound	217	124714		
3733880172	330196360822	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196360832																	Invalid	Invalid													EyesNotFound	217	124714		
3733888517	330196369167	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196369177																	Invalid	Invalid													EyesNotFound	217	124714		
3733896857	330196377507	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196377517																	Invalid	Invalid													EyesNotFound	217	124714		
3733905157	330196385807	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196385817																	Invalid	Invalid													EyesNotFound	217	124714		
3733913475	330196394125	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196394135																	Invalid	Invalid													EyesNotFound	217	124714		
3733921829	330196402479	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196402489																	Invalid	Invalid													EyesNotFound	217	124714		
3733930138	330196410788	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196410798																	Invalid	Invalid													EyesNotFound	217	124714		
3733938479	330196419129	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196419139																	Invalid	Invalid													EyesNotFound	217	124714		
3733946826	330196427476	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196427486																	Invalid	Invalid													EyesNotFound	217	124714		
3733955173	330196435823	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196435833																	Invalid	Invalid													EyesNotFound	217	124714		
3733963494	330196444144	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196444154																	Invalid	Invalid													EyesNotFound	217	124714		
3733971832	330196452482	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196452492																	Invalid	Invalid													EyesNotFound	217	124714		
3733980164	330196460814	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196460824																	Invalid	Invalid													EyesNotFound	217	124714		
3733988499	330196469149	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196469159																	Invalid	Invalid													EyesNotFound	217	124714		
3733996812	330196477462	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196477472																	Invalid	Invalid													EyesNotFound	217	124714		
3734005132	330196485782	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196485792																	Invalid	Invalid													EyesNotFound	217	124714		
3734013505	330196494155	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196494165																	Invalid	Invalid													EyesNotFound	217	124714		
3734021806	330196502456	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196502466			1193	740	1193	740			0.20896	0.21841	-0.95322						Valid	Invalid	144.3	47.0	428.4				0.6214	0.6854	0.6214	0.6854			Unclassified	8	124336		
3734030129	330196510779	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196510789																	Invalid	Invalid													EyesNotFound	8	124715		
3734038463	330196519113	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196519123			881	662	997	667	765	656	0.11635	0.19081	-0.97471	-0.15983	0.16058	-0.97400			Valid	Valid	144.8	47.0	428.5	210.5	63.4	395.6	0.4589	0.6128	0.5195	0.6180	0.3984	0.6076	Unclassified	8	124337		
3734046833	330196527483	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196527493																	Invalid	Invalid													EyesNotFound	17	124716		
3734055152	330196535802	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196535812																	Invalid	Invalid													EyesNotFound	17	124716		
3734063485	330196544135	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196544145			957	639	957	639			0.09682	0.17888	-0.97910						Valid	Invalid	144.8	47.0	428.5				0.4983	0.5919	0.4983	0.5919			Unclassified	17	124338		
3734071823	330196552473	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196552483			966	701			966	701				-0.05253	0.18376	-0.98157			Invalid	Valid				210.3	63.4	395.6	0.5033	0.6491			0.5033	0.6491	Unclassified	17	124338		
3734080165	330196560815	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196560825																	Invalid	Invalid													EyesNotFound	8	124717		
3734088497	330196569147	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196569157			818	522	818	522			0.02920	0.12777	-0.99137						Valid	Invalid	144.7	47.0	428.5				0.4261	0.4834	0.4261	0.4834			Unclassified	17	124339		
3734096793	330196577443	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196577453			849	714			849	714				-0.11571	0.18873	-0.97519			Invalid	Valid				210.6	63.4	395.6	0.4420	0.6611			0.4420	0.6611	Unclassified	17	124339		
3734105120	330196585770	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196585780																	Invalid	Invalid													EyesNotFound	17	124718		
3734113505	330196594155	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196594165																	Invalid	Invalid													EyesNotFound	17	124718		
3734121839	330196602489	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196602499			1009	644			1009	644				-0.02989	0.15727	-0.98710			Invalid	Valid				210.4	63.2	395.5	0.5254	0.5964			0.5254	0.5964	Unclassified	8	124340		
3734130298	330196610948	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196610958																	Invalid	Invalid													EyesNotFound	8	124719		
3734138486	330196619136	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196619146			888	283	888	283			0.06478	0.01983	-0.99770						Valid	Invalid	145.0	46.8	428.4				0.4622	0.2621	0.4622	0.2621			Unclassified	8	124341		
3734146813	330196627463	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196627473																	Invalid	Invalid													EyesNotFound	25	124720		
3734155114	330196635764	Eye Tracker	Project77_56-49	2021/3/19	Participant22		Recording38	2020/11/6	2020/11/6	08:56:38.203	00:56:38.203	7085928	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.0			0.11			330196635774																	Invalid	Invalid													EyesNotFound	25	124720		
