Recording timestamp [ms]	Computer timestamp [ms]	Sensor	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [MCS px]	Gaze point Y [MCS px]	Gaze point left X [MCS px]	Gaze point left Y [MCS px]	Gaze point right X [MCS px]	Gaze point right Y [MCS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Eye movement type	Gaze event duration [ms]	Eye movement type index	Fixation point X [MCS px]	Fixation point Y [MCS px]
4867241	9581230		Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54		hou_shu_02_s																														EyesNotFound	8	26861		
4867247	9581236	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9581235995			524	399			524	399				-0.16056	0.03154	-0.98652			Invalid	Valid				179.1	61.3	524.2	0.2728	0.3692			0.2728	0.3692	Saccade	17	43637		
4867255	9581244	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9581244297			523	400			523	400				-0.16257	0.03582	-0.98605			Invalid	Valid				180.1	59.3	524.6	0.2725	0.3708			0.2725	0.3708	Saccade	17	43637		
4867264	9581253	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9581252639			521	423			521	423				-0.16115	0.04140	-0.98606		4.11	Invalid	Valid				178.9	60.7	525.5	0.2711	0.3917			0.2711	0.3917	Unclassified	8	45175		
4867272	9581261	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9581260948			518	422			518	422				-0.16217	0.04125	-0.98590			Invalid	Valid				178.9	60.6	525.6	0.2696	0.3909			0.2696	0.3909	Saccade	33	43638		
4867280	9581269	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9581269304			505	398			505	398				-0.16661	0.03267	-0.98548			Invalid	Valid				178.7	60.5	526.1	0.2631	0.3686			0.2631	0.3686	Saccade	33	43638		
4867289	9581278	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9581277725			507	394			507	394				-0.16556	0.03191	-0.98568		4.11	Invalid	Valid				178.6	60.1	527.1	0.2639	0.3649			0.2639	0.3649	Saccade	33	43638		
4867297	9581286	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9581285990			529	407			529	407				-0.15493	0.04014	-0.98711			Invalid	Valid				177.7	58.2	527.0	0.2757	0.3769			0.2757	0.3769	Saccade	33	43638		
4867306	9581294	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9581294331			529	407			529	407				-0.15641	0.03704	-0.98700			Invalid	Valid				178.4	59.8	527.6	0.2754	0.3765			0.2754	0.3765	Unclassified	33	45176		
4867314	9581303	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9581302653			545	407			545	407				-0.14993	0.03767	-0.98798		4.16	Invalid	Valid				178.4	59.6	528.2	0.2836	0.3772			0.2836	0.3772	Unclassified	33	45176		
