Recording timestamp [ms]	Computer timestamp [ms]	Sensor	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [MCS px]	Gaze point Y [MCS px]	Gaze point left X [MCS px]	Gaze point left Y [MCS px]	Gaze point right X [MCS px]	Gaze point right Y [MCS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Eye movement type	Gaze event duration [ms]	Eye movement type index	Fixation point X [MCS px]	Fixation point Y [MCS px]
5296556	266181278		Project63-57	2021/10/14	Participant8		Recording24	2020/10/15	2020/10/15	14:36:44.087	06:36:44.087	8210651	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.5	4.7	9.7	0.28	0.48	0.99		hou_shu_03_s																														EyesNotFound	8	75804		
5296561	266181284	Eye Tracker	Project63-57	2021/10/14	Participant8		Recording24	2020/10/15	2020/10/15	14:36:44.087	06:36:44.087	8210651	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.5	4.7	9.7	0.28	0.48	0.99	266181283525			856	232	856	232			0.15272	-0.13595	-0.97887						Valid	Invalid	92.3	111.0	473.0				0.4459	0.2150	0.4459	0.2150			Saccade	17	47934		
5296570	266181292	Eye Tracker	Project63-57	2021/10/14	Participant8		Recording24	2020/10/15	2020/10/15	14:36:44.087	06:36:44.087	8210651	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.5	4.7	9.7	0.28	0.48	0.99	266181291872			830	306	855	266	804	346	0.15106	-0.12639	-0.98041	-0.00281	-0.09863	-0.99512			Valid	Valid	92.9	113.0	473.4	155.9	114.8	476.2	0.4321	0.2832	0.4455	0.2463	0.4187	0.3200	Saccade	17	47934		
5296578	266181300	Eye Tracker	Project63-57	2021/10/14	Participant8		Recording24	2020/10/15	2020/10/15	14:36:44.087	06:36:44.087	8210651	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.5	4.7	9.7	0.28	0.48	0.99	266181300229			813	429			813	429				0.00095	-0.06462	-0.99791		2.24	Invalid	Valid				155.9	114.8	476.4	0.4234	0.3970			0.4234	0.3970	Unclassified	25	89549		
5296587	266181309	Eye Tracker	Project63-57	2021/10/14	Participant8		Recording24	2020/10/15	2020/10/15	14:36:44.087	06:36:44.087	8210651	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.5	4.7	9.7	0.28	0.48	0.99	266181308547			805	348			805	348				-0.00261	-0.09789	-0.99519			Invalid	Valid				156.0	114.8	476.3	0.4191	0.3218			0.4191	0.3218	Unclassified	25	89549		
5296595	266181317	Eye Tracker	Project63-57	2021/10/14	Participant8		Recording24	2020/10/15	2020/10/15	14:36:44.087	06:36:44.087	8210651	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.5	4.7	9.7	0.28	0.48	0.99	266181316862			821	353			821	353				0.00506	-0.09549	-0.99542			Invalid	Valid				155.9	114.8	476.5	0.4277	0.3270			0.4277	0.3270	Unclassified	25	89549		
5296603	266181325	Eye Tracker	Project63-57	2021/10/14	Participant8		Recording24	2020/10/15	2020/10/15	14:36:44.087	06:36:44.087	8210651	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.5	4.7	9.7	0.28	0.48	0.99	266181325195			821	353			821	353				0.00501	-0.09560	-0.99541		2.29	Invalid	Valid				155.9	114.8	476.7	0.4277	0.3265			0.4277	0.3265	Saccade	25	47935		
5296611	266181333	Eye Tracker	Project63-57	2021/10/14	Participant8		Recording24	2020/10/15	2020/10/15	14:36:44.087	06:36:44.087	8210651	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.5	4.7	9.7	0.28	0.48	0.99	266181333496			830	288	838	224	823	352	0.14302	-0.14354	-0.97925	0.00566	-0.09613	-0.99535			Valid	Valid	93.0	113.0	473.4	155.9	114.8	476.7	0.4324	0.2663	0.4364	0.2070	0.4285	0.3256	Saccade	25	47935		
5296620	266181342	Eye Tracker	Project63-57	2021/10/14	Participant8		Recording24	2020/10/15	2020/10/15	14:36:44.087	06:36:44.087	8210651	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.5	4.7	9.7	0.28	0.48	0.99	266181341819			818	278	829	226	808	330	0.13939	-0.14294	-0.97987	-0.00042	-0.10494	-0.99448			Valid	Valid	92.8	113.1	473.2	155.8	114.8	476.6	0.4263	0.2573	0.4315	0.2090	0.4210	0.3056	Saccade	25	47935		
5296628	266181350	Eye Tracker	Project63-57	2021/10/14	Participant8		Recording24	2020/10/15	2020/10/15	14:36:44.087	06:36:44.087	8210651	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.5	4.7	9.7	0.28	0.48	0.99	266181350184																	Invalid	Invalid													EyesNotFound	8	75805		
5296637	266181359	Eye Tracker	Project63-57	2021/10/14	Participant8		Recording24	2020/10/15	2020/10/15	14:36:44.087	06:36:44.087	8210651	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.5	4.7	9.7	0.28	0.48	0.99	266181358545			805	330			805	330				-0.00227	-0.10504	-0.99447			Invalid	Valid				155.8	114.9	476.4	0.4191	0.3058			0.4191	0.3058	Unclassified	17	89550		
5296645	266181367	Eye Tracker	Project63-57	2021/10/14	Participant8		Recording24	2020/10/15	2020/10/15	14:36:44.087	06:36:44.087	8210651	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.5	4.7	9.7	0.28	0.48	0.99	266181366872			818	259	841	209	796	309	0.14496	-0.14985	-0.97802	-0.00590	-0.11380	-0.99349			Valid	Valid	92.7	113.2	473.1	155.7	114.9	476.4	0.4262	0.2395	0.4380	0.1931	0.4145	0.2858	Unclassified	17	89550		
5296653	266181375	Eye Tracker	Project63-57	2021/10/14	Participant8		Recording24	2020/10/15	2020/10/15	14:36:44.087	06:36:44.087	8210651	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.5	4.7	9.7	0.28	0.48	0.99	266181375182																	Invalid	Invalid													EyesNotFound	8	75806		
5296661	266181384	Eye Tracker	Project63-57	2021/10/14	Participant8		Recording24	2020/10/15	2020/10/15	14:36:44.087	06:36:44.087	8210651	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.5	4.7	9.7	0.28	0.48	0.99	266181383512			792	299			792	299				-0.00772	-0.11772	-0.99302			Invalid	Valid				155.8	114.9	476.3	0.4125	0.2770			0.4125	0.2770	Saccade	42	47936		
5296670	266181392	Eye Tracker	Project63-57	2021/10/14	Participant8		Recording24	2020/10/15	2020/10/15	14:36:44.087	06:36:44.087	8210651	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.5	4.7	9.7	0.28	0.48	0.99	266181391867			815	238	831	182	799	295	0.14088	-0.16008	-0.97700	-0.00401	-0.11947	-0.99283			Valid	Valid	92.5	113.0	473.7	155.6	114.9	476.3	0.4247	0.2208	0.4330	0.1685	0.4164	0.2731	Saccade	42	47936		
5296678	266181400	Eye Tracker	Project63-57	2021/10/14	Participant8		Recording24	2020/10/15	2020/10/15	14:36:44.087	06:36:44.087	8210651	Tobii I-VT (Fixation)	1.145.28180	1080	1920	2.5	4.7	9.7	0.28	0.48	0.99	266181400183			812	340			812	340				0.00126	-0.10130	-0.99485		2.56	Invalid	Valid				155.6	114.9	476.4	0.4227	0.3145			0.4227	0.3145	Saccade	42	47936		
