Recording timestamp [ms]	Computer timestamp [ms]	Sensor	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [MCS px]	Gaze point Y [MCS px]	Gaze point left X [MCS px]	Gaze point left Y [MCS px]	Gaze point right X [MCS px]	Gaze point right Y [MCS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Eye movement type	Gaze event duration [ms]	Eye movement type index	Fixation point X [MCS px]	Fixation point Y [MCS px]
4933976	316580933		Project77-70	2021/10/14	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91		mid_shu_04_s																														Fixation	92	4776	1027	726
4933983	316580940	Eye Tracker	Project77-70	2021/10/14	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	316580940345			1029	738	1029	738			0.25313	0.21800	-0.94255						Valid	Invalid	71.7	31.8	487.9				0.5361	0.6830	0.5361	0.6830			Fixation	92	4776	1027	726
4933991	316580948	Eye Tracker	Project77-70	2021/10/14	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	316580948487			1033	741	1033	741			0.25438	0.21897	-0.94199				5.16		Valid	Invalid	71.7	31.8	487.8				0.5378	0.6857	0.5378	0.6857			Saccade	17	49644		
4933999	316580957	Eye Tracker	Project77-70	2021/10/14	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	316580956836			1020	642	1020	642			0.25193	0.18304	-0.95028						Valid	Invalid	71.6	31.9	487.6				0.5313	0.5944	0.5313	0.5944			Saccade	17	49644		
4934007	316580965	Eye Tracker	Project77-70	2021/10/14	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	316580965085			1031	673	1031	673			0.25613	0.19390	-0.94700						Valid	Invalid	71.4	32.1	487.4				0.5371	0.6228	0.5371	0.6228			Unclassified	8	75622		
4934016	316580973	Eye Tracker	Project77-70	2021/10/14	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	316580973491			1031	673	1031	673			0.25626	0.19384	-0.94697				5.20		Valid	Invalid	71.4	32.1	487.2				0.5371	0.6228	0.5371	0.6228			Saccade	17	49645		
4934024	316580982	Eye Tracker	Project77-70	2021/10/14	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	316580981812			1040	764	1040	764			0.25776	0.22663	-0.93925						Valid	Invalid	71.4	32.3	486.9				0.5416	0.7070	0.5416	0.7070			Saccade	17	49645		
4934032	316580990	Eye Tracker	Project77-70	2021/10/14	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	316580990092			1029	753	1029	753			0.25437	0.22298	-0.94105						Valid	Invalid	71.2	32.5	486.7				0.5361	0.6977	0.5361	0.6977			Unclassified	25	75623		
4934041	316580998	Eye Tracker	Project77-70	2021/10/14	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	316580998478			1034	743	1034	743			0.25650	0.21898	-0.94141				5.17		Valid	Invalid	71.1	32.5	486.5				0.5384	0.6879	0.5384	0.6879			Unclassified	25	75623		
4934049	316581007	Eye Tracker	Project77-70	2021/10/14	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	316581006761			1033	744	1033	744			0.25661	0.21907	-0.94136						Valid	Invalid	71.1	32.7	486.2				0.5382	0.6885	0.5382	0.6885			Unclassified	25	75623		
