Recording timestamp [ms]	Computer timestamp [ms]	Sensor	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [MCS px]	Gaze point Y [MCS px]	Gaze point left X [MCS px]	Gaze point left Y [MCS px]	Gaze point right X [MCS px]	Gaze point right Y [MCS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Eye movement type	Gaze event duration [ms]	Eye movement type index	Fixation point X [MCS px]	Fixation point Y [MCS px]
4779022	947821481		Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90		mid_shu_04_s																														EyesNotFound	2543	75559
4779029	947821489	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947821488651																	Invalid	Invalid													EyesNotFound	2543	75559		
4779038	947821497	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947821496967																	Invalid	Invalid													EyesNotFound	2543	75559		
4779046	947821505	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947821505298																	Invalid	Invalid													EyesNotFound	2543	75559		
4779054	947821514	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947821513673																	Invalid	Invalid													EyesNotFound	2543	75559		
4779063	947821522	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947821521974																	Invalid	Invalid													EyesNotFound	2543	75559		
4779071	947821530	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947821530295																	Invalid	Invalid													EyesNotFound	2543	75559		
4779079	947821539	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947821538644																	Invalid	Invalid													EyesNotFound	2543	75559		
4779088	947821547	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947821547028																	Invalid	Invalid													EyesNotFound	2543	75559		
4779096	947821555	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947821555303																	Invalid	Invalid													EyesNotFound	2543	75559		
4779104	947821564	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947821563617																	Invalid	Invalid													EyesNotFound	2543	75559		
4779113	947821572	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947821571968																	Invalid	Invalid													EyesNotFound	2543	75559		
4779121	947821580	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947821580311																	Invalid	Invalid													EyesNotFound	2543	75559		
4779129	947821589	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947821588644																	Invalid	Invalid													EyesNotFound	2543	75559		
4779138	947821597	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947821596974																	Invalid	Invalid													EyesNotFound	2543	75559		
4779146	947821605	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947821605297																	Invalid	Invalid													EyesNotFound	2543	75559		
4779154	947821614	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947821613675																	Invalid	Invalid													EyesNotFound	2543	75559		
4779163	947821622	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947821621970																	Invalid	Invalid													EyesNotFound	2543	75559		
4779171	947821630	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947821630336																	Invalid	Invalid													EyesNotFound	2543	75559		
4779180	947821639	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947821638854																	Invalid	Invalid													EyesNotFound	2543	75559		
4779188	947821647	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947821646972																	Invalid	Invalid													EyesNotFound	2543	75559		
4779196	947821655	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947821655296																	Invalid	Invalid													EyesNotFound	2543	75559		
4779204	947821664	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947821663631																	Invalid	Invalid													EyesNotFound	2543	75559		
4779213	947821672	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947821671959																	Invalid	Invalid													EyesNotFound	2543	75559		
4779221	947821680	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947821680294																	Invalid	Invalid													EyesNotFound	2543	75559		
4779229	947821689	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947821688604																	Invalid	Invalid													EyesNotFound	2543	75559		
4779237	947821697	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947821696684																	Invalid	Invalid													EyesNotFound	2543	75559		
