Recording timestamp [ms]	Computer timestamp [ms]	Sensor	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [MCS px]	Gaze point Y [MCS px]	Gaze point left X [MCS px]	Gaze point left Y [MCS px]	Gaze point right X [MCS px]	Gaze point right Y [MCS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Eye movement type	Gaze event duration [ms]	Eye movement type index	Fixation point X [MCS px]	Fixation point Y [MCS px]
5036091	178872686		Project63-57	2021/10/14	Participant7		Recording23	2020/10/14	2020/10/14	14:26:00.540	06:26:00.540	7161412	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.2	5.5	10.1	0.88	0.53	0.97		mid_shu_04_s																														EyesNotFound	92	34119
5036093	178872688	Eye Tracker	Project63-57	2021/10/14	Participant7		Recording23	2020/10/14	2020/10/14	14:26:00.540	06:26:00.540	7161412	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.2	5.5	10.1	0.88	0.53	0.97	178872688402																	Invalid	Invalid													EyesNotFound	92	34119		
5036101	178872697	Eye Tracker	Project63-57	2021/10/14	Participant7		Recording23	2020/10/14	2020/10/14	14:26:00.540	06:26:00.540	7161412	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.2	5.5	10.1	0.88	0.53	0.97	178872696738																	Invalid	Invalid													EyesNotFound	92	34119		
5036109	178872705	Eye Tracker	Project63-57	2021/10/14	Participant7		Recording23	2020/10/14	2020/10/14	14:26:00.540	06:26:00.540	7161412	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.2	5.5	10.1	0.88	0.53	0.97	178872705073																	Invalid	Invalid													EyesNotFound	92	34119		
5036118	178872713	Eye Tracker	Project63-57	2021/10/14	Participant7		Recording23	2020/10/14	2020/10/14	14:26:00.540	06:26:00.540	7161412	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.2	5.5	10.1	0.88	0.53	0.97	178872713433																	Invalid	Invalid													EyesNotFound	92	34119		
5036126	178872722	Eye Tracker	Project63-57	2021/10/14	Participant7		Recording23	2020/10/14	2020/10/14	14:26:00.540	06:26:00.540	7161412	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.2	5.5	10.1	0.88	0.53	0.97	178872721704																	Invalid	Invalid													EyesNotFound	92	34119		
5036134	178872730	Eye Tracker	Project63-57	2021/10/14	Participant7		Recording23	2020/10/14	2020/10/14	14:26:00.540	06:26:00.540	7161412	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.2	5.5	10.1	0.88	0.53	0.97	178872730140																	Invalid	Invalid													EyesNotFound	92	34119		
5036143	178872738	Eye Tracker	Project63-57	2021/10/14	Participant7		Recording23	2020/10/14	2020/10/14	14:26:00.540	06:26:00.540	7161412	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.2	5.5	10.1	0.88	0.53	0.97	178872738406																	Invalid	Invalid													EyesNotFound	92	34119		
5036151	178872747	Eye Tracker	Project63-57	2021/10/14	Participant7		Recording23	2020/10/14	2020/10/14	14:26:00.540	06:26:00.540	7161412	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.2	5.5	10.1	0.88	0.53	0.97	178872746699																	Invalid	Invalid													EyesNotFound	92	34119		
5036159	178872755	Eye Tracker	Project63-57	2021/10/14	Participant7		Recording23	2020/10/14	2020/10/14	14:26:00.540	06:26:00.540	7161412	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.2	5.5	10.1	0.88	0.53	0.97	178872755022																	Invalid	Invalid													EyesNotFound	92	34119		
5036168	178872763	Eye Tracker	Project63-57	2021/10/14	Participant7		Recording23	2020/10/14	2020/10/14	14:26:00.540	06:26:00.540	7161412	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.2	5.5	10.1	0.88	0.53	0.97	178872763489			946	264	946	264			0.14694	0.10738	-0.98330						Valid	Invalid	139.5	18.0	307.4				0.4927	0.2444	0.4927	0.2444			Unclassified	8	54802		
5036176	178872772	Eye Tracker	Project63-57	2021/10/14	Participant7		Recording23	2020/10/14	2020/10/14	14:26:00.540	06:26:00.540	7161412	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.2	5.5	10.1	0.88	0.53	0.97	178872771764																	Invalid	Invalid													EyesNotFound	67	34120		
5036184	178872780	Eye Tracker	Project63-57	2021/10/14	Participant7		Recording23	2020/10/14	2020/10/14	14:26:00.540	06:26:00.540	7161412	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.2	5.5	10.1	0.88	0.53	0.97	178872780055																	Invalid	Invalid													EyesNotFound	67	34120		
5036193	178872788	Eye Tracker	Project63-57	2021/10/14	Participant7		Recording23	2020/10/14	2020/10/14	14:26:00.540	06:26:00.540	7161412	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.2	5.5	10.1	0.88	0.53	0.97	178872788444																	Invalid	Invalid													EyesNotFound	67	34120		
5036201	178872797	Eye Tracker	Project63-57	2021/10/14	Participant7		Recording23	2020/10/14	2020/10/14	14:26:00.540	06:26:00.540	7161412	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.2	5.5	10.1	0.88	0.53	0.97	178872796750																	Invalid	Invalid													EyesNotFound	67	34120		
5036209	178872805	Eye Tracker	Project63-57	2021/10/14	Participant7		Recording23	2020/10/14	2020/10/14	14:26:00.540	06:26:00.540	7161412	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.2	5.5	10.1	0.88	0.53	0.97	178872805053																	Invalid	Invalid													EyesNotFound	67	34120		
5036218	178872813	Eye Tracker	Project63-57	2021/10/14	Participant7		Recording23	2020/10/14	2020/10/14	14:26:00.540	06:26:00.540	7161412	Tobii I-VT (Fixation)	1.145.28180	1080	1920	9.2	5.5	10.1	0.88	0.53	0.97	178872813377																	Invalid	Invalid													EyesNotFound	67	34120		
