Recording timestamp [ms]	Computer timestamp [ms]	Sensor	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [MCS px]	Gaze point Y [MCS px]	Gaze point left X [MCS px]	Gaze point left Y [MCS px]	Gaze point right X [MCS px]	Gaze point right Y [MCS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Eye movement type	Gaze event duration [ms]	Eye movement type index	Fixation point X [MCS px]	Fixation point Y [MCS px]
5007654	611171416		Project63-57	2021/10/14	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52		hou_shu_03_s																														EyesNotFound	209	45101		
5007655	611171417	Eye Tracker	Project63-57	2021/10/14	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52	611171416972																	Invalid	Invalid													EyesNotFound	209	45101		
5007663	611171425	Eye Tracker	Project63-57	2021/10/14	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52	611171425275																	Invalid	Invalid													EyesNotFound	209	45101		
5007671	611171434	Eye Tracker	Project63-57	2021/10/14	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52	611171433603																	Invalid	Invalid													EyesNotFound	209	45101		
5007680	611171442	Eye Tracker	Project63-57	2021/10/14	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52	611171441953																	Invalid	Invalid													EyesNotFound	209	45101		
5007688	611171450	Eye Tracker	Project63-57	2021/10/14	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52	611171450266																	Invalid	Invalid													EyesNotFound	209	45101		
5007696	611171459	Eye Tracker	Project63-57	2021/10/14	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52	611171458605																	Invalid	Invalid													EyesNotFound	209	45101		
5007705	611171467	Eye Tracker	Project63-57	2021/10/14	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52	611171466937																	Invalid	Invalid													EyesNotFound	209	45101		
5007713	611171475	Eye Tracker	Project63-57	2021/10/14	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52	611171475351																	Invalid	Invalid													EyesNotFound	209	45101		
5007721	611171484	Eye Tracker	Project63-57	2021/10/14	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52	611171483608																	Invalid	Invalid													EyesNotFound	209	45101		
