429191	320278751	Eye Tracker	Project3	2021/7/8	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			320278750937			835	696	835	657	836	736	0.08555	0.32607	-0.94147	-0.02169	0.36917	-0.92911	3.70	4.04	Valid	Valid	201.0	-18.6	643.4	274.8	-25.7	640.7	259.5	204.3	259.8	228.9	0.4349	0.6446	0.4346	0.6079	0.4352	0.6812	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Saccade	33	3103												
429200	320278759	Eye Tracker	Project3	2021/7/8	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			320278759273			834	673	835	657	834	689	0.08561	0.32626	-0.94140	-0.02278	0.35059	-0.93625			Valid	Valid	201.0	-18.6	643.4	274.8	-25.7	640.7	259.5	204.4	259.2	214.2	0.4345	0.6229	0.4347	0.6083	0.4342	0.6376	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Saccade	33	3103												
429208	320278768	Eye Tracker	Project3	2021/7/8	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			320278767589			836	635	831	622	840	648	0.08420	0.31201	-0.94634	-0.01986	0.33423	-0.94228			Valid	Valid	201.0	-18.6	643.4	274.8	-25.7	640.7	258.3	193.5	261.3	201.6	0.4352	0.5879	0.4326	0.5759	0.4377	0.6000	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Saccade	33	3103												
429216	320278776	Eye Tracker	Project3	2021/7/8	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			320278775868			836	638	834	629	839	648	0.08552	0.31499	-0.94523	-0.02044	0.33428	-0.94225	3.74	4.08	Valid	Valid	201.0	-18.8	643.7	274.8	-25.8	640.9	259.3	195.7	260.9	201.6	0.4357	0.5912	0.4343	0.5825	0.4371	0.5999	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	108	1310	835	645	0.4349	0.5975								
429225	320278784	Eye Tracker	Project3	2021/7/8	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			320278784248			831	644	823	625	839	663	0.08041	0.31359	-0.94615	-0.02044	0.34035	-0.94008			Valid	Valid	201.0	-19.0	644.0	274.9	-25.9	641.0	255.8	194.4	261.0	206.2	0.4328	0.5962	0.4284	0.5787	0.4371	0.6136	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	108	1310	835	645	0.4349	0.5975								
429233	320278793	Eye Tracker	Project3	2021/7/8	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			320278792570			835	652	835	634	836	670	0.08581	0.31737	-0.94441	-0.02202	0.34348	-0.93890			Valid	Valid	201.0	-19.2	644.3	274.9	-26.0	641.1	259.5	197.3	259.9	208.6	0.4350	0.6040	0.4348	0.5873	0.4353	0.6208	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	108	1310	835	645	0.4349	0.5975								
429242	320278801	Eye Tracker	Project3	2021/7/8	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			320278801140			833	647	834	627	831	667	0.08553	0.31447	-0.94541	-0.02434	0.34229	-0.93928	3.71	4.09	Valid	Valid	201.0	-19.4	644.6	275.0	-26.1	641.3	259.3	195.0	258.4	207.6	0.4336	0.5991	0.4344	0.5804	0.4328	0.6178	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	108	1310	835	645	0.4349	0.5975								
429250	320278809	Eye Tracker	Project3	2021/7/8	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			320278809190			835	644	836	628	834	661	0.08648	0.31504	-0.94513	-0.02290	0.33964	-0.94028			Valid	Valid	201.1	-19.6	644.9	275.1	-26.2	641.5	260.1	195.3	259.5	205.5	0.4351	0.5965	0.4356	0.5814	0.4346	0.6116	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	108	1310	835	645	0.4349	0.5975								
429258	320278818	Eye Tracker	Project3	2021/7/8	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			320278817553			835	646	829	637	841	655	0.08311	0.31907	-0.94408	-0.02023	0.33759	-0.94108			Valid	Valid	201.1	-19.8	645.2	275.1	-26.3	641.6	257.9	198.3	261.4	203.9	0.4349	0.5985	0.4319	0.5902	0.4378	0.6068	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	108	1310	835	645	0.4349	0.5975								
429266	320278826	Eye Tracker	Project3	2021/7/8	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			320278825857			833	640	827	633	840	647	0.08192	0.31739	-0.94475	-0.02062	0.33441	-0.94220	3.76	4.09	Valid	Valid	201.1	-19.8	645.4	275.2	-26.4	641.8	257.1	197.0	261.2	201.4	0.4341	0.5929	0.4306	0.5862	0.4375	0.5995	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	108	1310	835	645	0.4349	0.5975								
429275	320278834	Eye Tracker	Project3	2021/7/8	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			320278834458			841	641	831	636	851	645	0.08346	0.31857	-0.94422	-0.01567	0.33357	-0.94260			Valid	Valid	201.2	-19.9	645.5	275.4	-26.4	642.0	258.3	197.9	264.7	200.8	0.4380	0.5933	0.4326	0.5890	0.4433	0.5975	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	108	1310	835	645	0.4349	0.5975								
429283	320278843	Eye Tracker	Project3	2021/7/8	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			320278842791			836	645	825	634	846	656	0.08108	0.31769	-0.94472	-0.01831	0.33796	-0.94098			Valid	Valid	201.3	-19.9	645.7	275.4	-26.5	642.3	256.7	197.2	262.9	204.2	0.4352	0.5973	0.4299	0.5869	0.4404	0.6077	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	108	1310	835	645	0.4349	0.5975								
429292	320278851	Eye Tracker	Project3	2021/7/8	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			320278851125			834	650	826	638	843	662	0.08119	0.31924	-0.94419	-0.01981	0.34050	-0.94003	3.78	4.10	Valid	Valid	201.3	-20.0	645.9	275.5	-26.6	642.6	256.9	198.4	262.0	206.1	0.4345	0.6019	0.4303	0.5903	0.4388	0.6134	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	108	1310	835	645	0.4349	0.5975								
429300	320278859	Eye Tracker	Project3	2021/7/8	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			320278859229			826	647	807	631	844	663	0.07252	0.31699	-0.94565	-0.01930	0.34072	-0.93997			Valid	Valid	201.4	-20.1	646.0	275.6	-26.8	642.8	251.0	196.4	262.4	206.2	0.4300	0.5992	0.4204	0.5846	0.4396	0.6138	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	108	1310	835	645	0.4349	0.5975								
429308	320278868	Eye Tracker	Project3	2021/7/8	lmf	Recording2	2021/7/6	2021/7/6	10:28:16.913	02:28:16.913	2843643	Timeline1	Tobii I-VT (Fixation)	1.152.30002	1080	1920	10.00																			320278867548			837	651	826	643	847	658	0.08103	0.32177	-0.94335	-0.01810	0.33870	-0.94072			Valid	Valid	201.4	-20.2	646.2	275.7	-26.9	643.0	256.9	200.2	263.3	204.6	0.4357	0.6024	0.4304	0.5957	0.4410	0.6090	Screen Recording	Screen Recording Recording2.mp4	1920	1080	0	0	1920	1080	Fixation	108	1310	835	645	0.4349	0.5975								
