Recording timestamp [ms]	Computer timestamp [ms]	Sensor	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [MCS px]	Gaze point Y [MCS px]	Gaze point left X [MCS px]	Gaze point left Y [MCS px]	Gaze point right X [MCS px]	Gaze point right Y [MCS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Eye movement type	Gaze event duration [ms]	Eye movement type index	Fixation point X [MCS px]	Fixation point Y [MCS px]
5001956	611165718		Project63-57	2021/10/14	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52		mid_shu_04_s																														EyesNotFound	8	44948
5001964	611165726	Eye Tracker	Project63-57	2021/10/14	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52	611165725849			638	353	724	340	552	367	0.05177	0.01553	-0.99854	-0.17320	0.03602	-0.98423			Valid	Valid	114.3	59.6	441.4	180.5	55.0	458.1	0.3321	0.3272	0.3769	0.3149	0.2873	0.3395	Fixation	150	8120	622	359
5001972	611165734	Eye Tracker	Project63-57	2021/10/14	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52	611165734109			623	346	703	335	544	358	0.04152	0.01263	-0.99906	-0.17676	0.03203	-0.98373			Valid	Valid	114.3	59.9	440.7	180.4	55.1	457.7	0.3245	0.3208	0.3659	0.3101	0.2832	0.3314	Fixation	150	8120	622	359
5001980	611165742	Eye Tracker	Project63-57	2021/10/14	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52	611165742479			703	335	703	335			0.04176	0.01290	-0.99904				2.82		Valid	Invalid	114.3	59.8	440.9				0.3662	0.3101	0.3662	0.3101			Fixation	150	8120	622	359
5001989	611165751	Eye Tracker	Project63-57	2021/10/14	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52	611165750855			618	349	697	343	539	355	0.03854	0.01656	-0.99912	-0.17922	0.03053	-0.98334			Valid	Valid	114.5	59.9	440.6	180.5	55.1	457.5	0.3219	0.3232	0.3632	0.3180	0.2806	0.3283	Fixation	150	8120	622	359
5001997	611165759	Eye Tracker	Project63-57	2021/10/14	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52	611165759229			621	358	702	353	540	363	0.04118	0.02008	-0.99895	-0.17837	0.03413	-0.98337			Valid	Valid	114.4	60.1	440.0	180.4	55.1	457.7	0.3236	0.3313	0.3658	0.3265	0.2814	0.3362	Fixation	150	8120	622	359
5002005	611165767	Eye Tracker	Project63-57	2021/10/14	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52	611165767488			702	353	702	353			0.04085	0.01952	-0.99897				2.52		Valid	Invalid	114.6	60.4	439.2				0.3658	0.3265	0.3658	0.3265			Fixation	150	8120	622	359
5002013	611165776	Eye Tracker	Project63-57	2021/10/14	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52	611165775769			625	369	718	354	532	384	0.04820	0.02004	-0.99864	-0.18244	0.04286	-0.98228			Valid	Valid	114.7	60.5	439.1	180.5	55.1	457.7	0.3253	0.3415	0.3738	0.3279	0.2769	0.3552	Fixation	150	8120	622	359
5002022	611165784	Eye Tracker	Project63-57	2021/10/14	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52	611165784160			623	360	715	336	531	384	0.04712	0.01180	-0.99882	-0.18245	0.04310	-0.98227			Valid	Valid	114.6	60.5	439.0	180.5	55.1	457.8	0.3246	0.3333	0.3724	0.3110	0.2767	0.3556	Fixation	150	8120	622	359
5002030	611165792	Eye Tracker	Project63-57	2021/10/14	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52	611165792469																	Invalid	Invalid													Fixation	150	8120	622	359
