Recording timestamp	Computer timestamp	Sensor	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration	Recording Fixation filter name	Recording software version	Recording resolution height	Recording resolution width	Average calibration accuracy (mm)	Average calibration precision SD (mm)	Average calibration precision RMS (mm)	Average calibration accuracy (degrees)	Average calibration precision SD (degrees)	Average calibration precision RMS (degrees)	Eyetracker timestamp	Event	Event value	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Pupil diameter left	Pupil diameter right	Validity left	Validity right	Eye position left X (DACSmm)	Eye position left Y (DACSmm)	Eye position left Z (DACSmm)	Eye position right X (DACSmm)	Eye position right Y (DACSmm)	Eye position right Z (DACSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Eye movement type	Gaze event duration	Eye movement type index	Fixation point X	Fixation point Y
3811622	229543851	Eye Tracker	Project77-70	2021/8/13	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229543850547			990	1166			990	1166				-0.05191	0.50215	-0.86322			Invalid	Valid				211.4	56.5	296.4							Unclassified	17	31165		
3811631	229543859	Eye Tracker	Project77-70	2021/8/13	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229543858841			949	1086			949	1086				-0.07798	0.46524	-0.88174			Invalid	Valid				211.1	56.7	296.7							Unclassified	17	31165		
3811639	229543867	Eye Tracker	Project77-70	2021/8/13	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229543867330																	Invalid	Invalid													EyesNotFound	8	19006		
3811647	229543876	Eye Tracker	Project77-70	2021/8/13	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229543875522			971	1029			971	1029				-0.06561	0.43903	-0.89608			Invalid	Valid				211.4	56.7	296.5	0.5060	0.9528			0.5060	0.9528	Unclassified	17	31166		
3811656	229543884	Eye Tracker	Project77-70	2021/8/13	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229543883837			995	1078			995	1078				-0.04858	0.46245	-0.88532			Invalid	Valid				211.0	56.7	296.7	0.5182	0.9982			0.5182	0.9982	Unclassified	17	31166		
3811664	229543892	Eye Tracker	Project77-70	2021/8/13	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229543892175																	Invalid	Invalid													EyesNotFound	8	19007		
3811672	229543900	Eye Tracker	Project77-70	2021/8/13	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229543900520			1022	1079			1022	1079				-0.03213	0.46296	-0.88580			Invalid	Valid				211.3	56.9	296.6	0.5321	0.9994			0.5321	0.9994	Unclassified	8	31167		
3811681	229543909	Eye Tracker	Project77-70	2021/8/13	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229543908873																	Invalid	Invalid													EyesNotFound	17	19008		
3811689	229543917	Eye Tracker	Project77-70	2021/8/13	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229543917198																	Invalid	Invalid													EyesNotFound	17	19008		
3811697	229543925	Eye Tracker	Project77-70	2021/8/13	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229543925514			1025	1083			1025	1083				-0.02995	0.46443	-0.88510			Invalid	Valid				211.3	57.0	296.7							Unclassified	8	31168		
3811706	229543934	Eye Tracker	Project77-70	2021/8/13	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229543933860																	Invalid	Invalid													EyesNotFound	17	19009		
3811714	229543942	Eye Tracker	Project77-70	2021/8/13	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229543942197																	Invalid	Invalid													EyesNotFound	17	19009		
3811722	229543951	Eye Tracker	Project77-70	2021/8/13	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229543950525			985	1114			985	1114				-0.05537	0.47798	-0.87663			Invalid	Valid				211.3	57.0	296.6							Unclassified	8	31169		
3811731	229543959	Eye Tracker	Project77-70	2021/8/13	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229543958895																	Invalid	Invalid													EyesNotFound	17	19010		
3811739	229543967	Eye Tracker	Project77-70	2021/8/13	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229543967199																	Invalid	Invalid													EyesNotFound	17	19010		
3811747	229543975	Eye Tracker	Project77-70	2021/8/13	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229543975491			1002	1098			1002	1098				-0.04457	0.47108	-0.88096			Invalid	Valid				211.3	57.0	296.7							Unclassified	8	31170		
3811756	229543984	Eye Tracker	Project77-70	2021/8/13	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229543983880																	Invalid	Invalid													EyesNotFound	17	19011		
3811764	229543992	Eye Tracker	Project77-70	2021/8/13	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229543992177																	Invalid	Invalid													EyesNotFound	17	19011		
3811772	229544000	Eye Tracker	Project77-70	2021/8/13	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229544000516			1010	1083			1010	1083				-0.03935	0.46439	-0.88476			Invalid	Valid				211.2	56.9	296.6							Unclassified	8	31171		
3811781	229544009	Eye Tracker	Project77-70	2021/8/13	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229544008831																	Invalid	Invalid													EyesNotFound	17	19012		
3811789	229544017	Eye Tracker	Project77-70	2021/8/13	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229544017224																	Invalid	Invalid													EyesNotFound	17	19012		
3811797	229544025	Eye Tracker	Project77-70	2021/8/13	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229544025520			997	1059			997	1059				-0.04809	0.45290	-0.89026			Invalid	Valid				211.1	56.9	296.7	0.5190	0.9804			0.5190	0.9804	Unclassified	17	31172		
3811806	229544034	Eye Tracker	Project77-70	2021/8/13	Participant9		Recording25	2020/10/19	2020/10/19	14:37:21.497	06:37:21.497	7213831	Tobii I-VT (Fixation)	1.145.28180	1080	1920	6.3	3.6	5.5	0.59	0.34	0.52	229544033851			988	1124			988	1124				-0.05309	0.48354	-0.87371			Invalid	Valid				211.1	56.6	296.6							Unclassified	17	31172		
