Recording timestamp	Computer timestamp	Sensor	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration	Recording Fixation filter name	Recording software version	Recording resolution height	Recording resolution width	Average calibration accuracy (mm)	Average calibration precision SD (mm)	Average calibration precision RMS (mm)	Average calibration accuracy (degrees)	Average calibration precision SD (degrees)	Average calibration precision RMS (degrees)	Eyetracker timestamp	Event	Event value	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Pupil diameter left	Pupil diameter right	Validity left	Validity right	Eye position left X (DACSmm)	Eye position left Y (DACSmm)	Eye position left Z (DACSmm)	Eye position right X (DACSmm)	Eye position right Y (DACSmm)	Eye position right Z (DACSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Eye movement type	Gaze event duration	Eye movement type index	Fixation point X	Fixation point Y
3769018	315415975		Project77-70	2021/3/19	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91		mid_sh_04 IntervalStart																														Unclassified	17	60432		
3769022	315415980	Eye Tracker	Project77-70	2021/3/19	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315415979640			1245	657	1245	657			0.30675	0.18229	-0.93417				4.99		Valid	Invalid	66.0	19.7	558.9				0.6482	0.6083	0.6482	0.6083			Unclassified	17	60432		
3769030	315415988	Eye Tracker	Project77-70	2021/3/19	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315415987975			1115	578			1115	578				0.14503	0.19175	-0.97067			Invalid	Valid				137.5	2.1	562.5	0.5807	0.5351			0.5807	0.5351	Saccade	8	40372		
3769039	315415996	Eye Tracker	Project77-70	2021/3/19	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315415996309			1242	659	1242	659			0.30612	0.18281	-0.93428						Valid	Invalid	66.1	20.0	558.3				0.6470	0.6104	0.6470	0.6104			Unclassified	33	60433		
3769047	315416005	Eye Tracker	Project77-70	2021/3/19	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315416004672			1121	621			1121	621				0.14680	0.20551	-0.96758		5.28	Invalid	Valid				137.5	2.3	562.3	0.5840	0.5748			0.5840	0.5748	Unclassified	33	60433		
3769055	315416013	Eye Tracker	Project77-70	2021/3/19	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315416012976			1241	661	1241	661			0.30569	0.18337	-0.93431						Valid	Invalid	66.2	20.0	558.0				0.6465	0.6119	0.6465	0.6119			Unclassified	33	60433		
3769064	315416021	Eye Tracker	Project77-70	2021/3/19	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315416021300			1121	577			1121	577				0.14748	0.19125	-0.97040			Invalid	Valid				137.5	2.3	562.0	0.5841	0.5345			0.5841	0.5345	Unclassified	33	60433		
3769072	315416030	Eye Tracker	Project77-70	2021/3/19	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315416029624			1151	648	1151	648			0.27595	0.18087	-0.94400				5.44		Valid	Invalid	66.2	20.1	557.9				0.5995	0.5999	0.5995	0.5999			Saccade	8	40373		
3769080	315416038	Eye Tracker	Project77-70	2021/3/19	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315416037960			1125	622			1125	622				0.14930	0.20818	-0.96663			Invalid	Valid				136.9	1.1	561.3	0.5857	0.5761			0.5857	0.5761	Unclassified	17	60434		
3769089	315416046	Eye Tracker	Project77-70	2021/3/19	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315416046288			1137	644	1137	644			0.27120	0.17963	-0.94561						Valid	Invalid	66.2	20.2	557.7				0.5920	0.5959	0.5920	0.5959			Unclassified	17	60434		
