Recording timestamp	Computer timestamp	Sensor	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration	Recording Fixation filter name	Recording software version	Recording resolution height	Recording resolution width	Average calibration accuracy (mm)	Average calibration precision SD (mm)	Average calibration precision RMS (mm)	Average calibration accuracy (degrees)	Average calibration precision SD (degrees)	Average calibration precision RMS (degrees)	Eyetracker timestamp	Event	Event value	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Pupil diameter left	Pupil diameter right	Validity left	Validity right	Eye position left X (DACSmm)	Eye position left Y (DACSmm)	Eye position left Z (DACSmm)	Eye position right X (DACSmm)	Eye position right Y (DACSmm)	Eye position right Z (DACSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Eye movement type	Gaze event duration	Eye movement type index	Fixation point X	Fixation point Y
3685760	1293353590		Project77-70	2021/8/20	Participant53		Recording70	2020/12/25	2020/12/25	15:00:31.737	07:00:31.737	7161583	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	9.4	14.1	0.56	0.74	1.12		mid_shu_04_start																														EyesNotFound	8	17093
3685765	1293353595	Eye Tracker	Project77-70	2021/8/20	Participant53		Recording70	2020/12/25	2020/12/25	15:00:31.737	07:00:31.737	7161583	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	9.4	14.1	0.56	0.74	1.12	1293353595174			77	1067	77	1067			-0.14358	0.20606	-0.96795				3.82		Valid	Invalid	93.9	68.6	661.4				0.0402	0.9879	0.0402	0.9879			Unclassified	8	50401		
3685774	1293353604	Eye Tracker	Project77-70	2021/8/20	Participant53		Recording70	2020/12/25	2020/12/25	15:00:31.737	07:00:31.737	7161583	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	9.4	14.1	0.56	0.74	1.12	1293353603530																	Invalid	Invalid													EyesNotFound	167	17094		
3685782	1293353612	Eye Tracker	Project77-70	2021/8/20	Participant53		Recording70	2020/12/25	2020/12/25	15:00:31.737	07:00:31.737	7161583	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	9.4	14.1	0.56	0.74	1.12	1293353611935																	Invalid	Invalid													EyesNotFound	167	17094		
3685790	1293353620	Eye Tracker	Project77-70	2021/8/20	Participant53		Recording70	2020/12/25	2020/12/25	15:00:31.737	07:00:31.737	7161583	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	9.4	14.1	0.56	0.74	1.12	1293353620208																	Invalid	Invalid													EyesNotFound	167	17094		
3685799	1293353628	Eye Tracker	Project77-70	2021/8/20	Participant53		Recording70	2020/12/25	2020/12/25	15:00:31.737	07:00:31.737	7161583	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	9.4	14.1	0.56	0.74	1.12	1293353628473																	Invalid	Invalid													EyesNotFound	167	17094		
3685807	1293353637	Eye Tracker	Project77-70	2021/8/20	Participant53		Recording70	2020/12/25	2020/12/25	15:00:31.737	07:00:31.737	7161583	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	9.4	14.1	0.56	0.74	1.12	1293353636872																	Invalid	Invalid													EyesNotFound	167	17094		
3685815	1293353645	Eye Tracker	Project77-70	2021/8/20	Participant53		Recording70	2020/12/25	2020/12/25	15:00:31.737	07:00:31.737	7161583	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	9.4	14.1	0.56	0.74	1.12	1293353645226																	Invalid	Invalid													EyesNotFound	167	17094		
3685824	1293353654	Eye Tracker	Project77-70	2021/8/20	Participant53		Recording70	2020/12/25	2020/12/25	15:00:31.737	07:00:31.737	7161583	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	9.4	14.1	0.56	0.74	1.12	1293353653528																	Invalid	Invalid													EyesNotFound	167	17094		
3685832	1293353662	Eye Tracker	Project77-70	2021/8/20	Participant53		Recording70	2020/12/25	2020/12/25	15:00:31.737	07:00:31.737	7161583	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	9.4	14.1	0.56	0.74	1.12	1293353661924																	Invalid	Invalid													EyesNotFound	167	17094		
3685840	1293353670	Eye Tracker	Project77-70	2021/8/20	Participant53		Recording70	2020/12/25	2020/12/25	15:00:31.737	07:00:31.737	7161583	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	9.4	14.1	0.56	0.74	1.12	1293353670181																	Invalid	Invalid													EyesNotFound	167	17094		
3685849	1293353679	Eye Tracker	Project77-70	2021/8/20	Participant53		Recording70	2020/12/25	2020/12/25	15:00:31.737	07:00:31.737	7161583	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	9.4	14.1	0.56	0.74	1.12	1293353678560																	Invalid	Invalid													EyesNotFound	167	17094		
3685857	1293353687	Eye Tracker	Project77-70	2021/8/20	Participant53		Recording70	2020/12/25	2020/12/25	15:00:31.737	07:00:31.737	7161583	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	9.4	14.1	0.56	0.74	1.12	1293353686883																	Invalid	Invalid													EyesNotFound	167	17094		
3685865	1293353695	Eye Tracker	Project77-70	2021/8/20	Participant53		Recording70	2020/12/25	2020/12/25	15:00:31.737	07:00:31.737	7161583	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	9.4	14.1	0.56	0.74	1.12	1293353695171																	Invalid	Invalid													EyesNotFound	167	17094		
3685874	1293353703	Eye Tracker	Project77-70	2021/8/20	Participant53		Recording70	2020/12/25	2020/12/25	15:00:31.737	07:00:31.737	7161583	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	9.4	14.1	0.56	0.74	1.12	1293353703501																	Invalid	Invalid													EyesNotFound	167	17094		
3685882	1293353712	Eye Tracker	Project77-70	2021/8/20	Participant53		Recording70	2020/12/25	2020/12/25	15:00:31.737	07:00:31.737	7161583	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	9.4	14.1	0.56	0.74	1.12	1293353711870																	Invalid	Invalid													EyesNotFound	167	17094		
3685890	1293353720	Eye Tracker	Project77-70	2021/8/20	Participant53		Recording70	2020/12/25	2020/12/25	15:00:31.737	07:00:31.737	7161583	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	9.4	14.1	0.56	0.74	1.12	1293353720198																	Invalid	Invalid													EyesNotFound	167	17094		
3685899	1293353729	Eye Tracker	Project77-70	2021/8/20	Participant53		Recording70	2020/12/25	2020/12/25	15:00:31.737	07:00:31.737	7161583	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	9.4	14.1	0.56	0.74	1.12	1293353728533																	Invalid	Invalid													EyesNotFound	167	17094		
3685907	1293353737	Eye Tracker	Project77-70	2021/8/20	Participant53		Recording70	2020/12/25	2020/12/25	15:00:31.737	07:00:31.737	7161583	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	9.4	14.1	0.56	0.74	1.12	1293353736917																	Invalid	Invalid													EyesNotFound	167	17094		
