Recording timestamp	Computer timestamp	Sensor	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration	Recording Fixation filter name	Recording software version	Recording resolution height	Recording resolution width	Average calibration accuracy (mm)	Average calibration precision SD (mm)	Average calibration precision RMS (mm)	Average calibration accuracy (degrees)	Average calibration precision SD (degrees)	Average calibration precision RMS (degrees)	Eyetracker timestamp	Event	Event value	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Pupil diameter left	Pupil diameter right	Validity left	Validity right	Eye position left X (DACSmm)	Eye position left Y (DACSmm)	Eye position left Z (DACSmm)	Eye position right X (DACSmm)	Eye position right Y (DACSmm)	Eye position right Z (DACSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Eye movement type	Gaze event duration	Eye movement type index	Fixation point X	Fixation point Y
3661311	438536220		Project77-70	2021/8/20	Participant15		Recording31	2020/10/27	2020/10/27	15:01:50.077	07:01:50.077	7300536	Tobii I-VT (Fixation)	1.145.28180	1080	1920	4.6	8.1	13.1	0.58	0.96	1.57		mid_shu_01_start																														EyesNotFound	5542	15247		
3661319	438536228	Eye Tracker	Project77-70	2021/8/20	Participant15		Recording31	2020/10/27	2020/10/27	15:01:50.077	07:01:50.077	7300536	Tobii I-VT (Fixation)	1.145.28180	1080	1920	4.6	8.1	13.1	0.58	0.96	1.57	438536228181																	Invalid	Invalid													EyesNotFound	5542	15247		
3661327	438536237	Eye Tracker	Project77-70	2021/8/20	Participant15		Recording31	2020/10/27	2020/10/27	15:01:50.077	07:01:50.077	7300536	Tobii I-VT (Fixation)	1.145.28180	1080	1920	4.6	8.1	13.1	0.58	0.96	1.57	438536236514																	Invalid	Invalid													EyesNotFound	5542	15247		
3661335	438536245	Eye Tracker	Project77-70	2021/8/20	Participant15		Recording31	2020/10/27	2020/10/27	15:01:50.077	07:01:50.077	7300536	Tobii I-VT (Fixation)	1.145.28180	1080	1920	4.6	8.1	13.1	0.58	0.96	1.57	438536244847																	Invalid	Invalid													EyesNotFound	5542	15247		
3661344	438536253	Eye Tracker	Project77-70	2021/8/20	Participant15		Recording31	2020/10/27	2020/10/27	15:01:50.077	07:01:50.077	7300536	Tobii I-VT (Fixation)	1.145.28180	1080	1920	4.6	8.1	13.1	0.58	0.96	1.57	438536253180																	Invalid	Invalid													EyesNotFound	5542	15247		
3661352	438536262	Eye Tracker	Project77-70	2021/8/20	Participant15		Recording31	2020/10/27	2020/10/27	15:01:50.077	07:01:50.077	7300536	Tobii I-VT (Fixation)	1.145.28180	1080	1920	4.6	8.1	13.1	0.58	0.96	1.57	438536261513																	Invalid	Invalid													EyesNotFound	5542	15247		
3661360	438536270	Eye Tracker	Project77-70	2021/8/20	Participant15		Recording31	2020/10/27	2020/10/27	15:01:50.077	07:01:50.077	7300536	Tobii I-VT (Fixation)	1.145.28180	1080	1920	4.6	8.1	13.1	0.58	0.96	1.57	438536269846																	Invalid	Invalid													EyesNotFound	5542	15247		
3661369	438536278	Eye Tracker	Project77-70	2021/8/20	Participant15		Recording31	2020/10/27	2020/10/27	15:01:50.077	07:01:50.077	7300536	Tobii I-VT (Fixation)	1.145.28180	1080	1920	4.6	8.1	13.1	0.58	0.96	1.57	438536278179																	Invalid	Invalid													EyesNotFound	5542	15247		
3661377	438536287	Eye Tracker	Project77-70	2021/8/20	Participant15		Recording31	2020/10/27	2020/10/27	15:01:50.077	07:01:50.077	7300536	Tobii I-VT (Fixation)	1.145.28180	1080	1920	4.6	8.1	13.1	0.58	0.96	1.57	438536286512																	Invalid	Invalid													EyesNotFound	5542	15247		
3661385	438536295	Eye Tracker	Project77-70	2021/8/20	Participant15		Recording31	2020/10/27	2020/10/27	15:01:50.077	07:01:50.077	7300536	Tobii I-VT (Fixation)	1.145.28180	1080	1920	4.6	8.1	13.1	0.58	0.96	1.57	438536294845																	Invalid	Invalid													EyesNotFound	5542	15247		
3661394	438536303	Eye Tracker	Project77-70	2021/8/20	Participant15		Recording31	2020/10/27	2020/10/27	15:01:50.077	07:01:50.077	7300536	Tobii I-VT (Fixation)	1.145.28180	1080	1920	4.6	8.1	13.1	0.58	0.96	1.57	438536303178																	Invalid	Invalid													EyesNotFound	5542	15247		
3661402	438536312	Eye Tracker	Project77-70	2021/8/20	Participant15		Recording31	2020/10/27	2020/10/27	15:01:50.077	07:01:50.077	7300536	Tobii I-VT (Fixation)	1.145.28180	1080	1920	4.6	8.1	13.1	0.58	0.96	1.57	438536311511																	Invalid	Invalid													EyesNotFound	5542	15247		
3661410	438536320	Eye Tracker	Project77-70	2021/8/20	Participant15		Recording31	2020/10/27	2020/10/27	15:01:50.077	07:01:50.077	7300536	Tobii I-VT (Fixation)	1.145.28180	1080	1920	4.6	8.1	13.1	0.58	0.96	1.57	438536319844																	Invalid	Invalid													EyesNotFound	5542	15247		
3661419	438536328	Eye Tracker	Project77-70	2021/8/20	Participant15		Recording31	2020/10/27	2020/10/27	15:01:50.077	07:01:50.077	7300536	Tobii I-VT (Fixation)	1.145.28180	1080	1920	4.6	8.1	13.1	0.58	0.96	1.57	438536328177																	Invalid	Invalid													EyesNotFound	5542	15247		
3661427	438536337	Eye Tracker	Project77-70	2021/8/20	Participant15		Recording31	2020/10/27	2020/10/27	15:01:50.077	07:01:50.077	7300536	Tobii I-VT (Fixation)	1.145.28180	1080	1920	4.6	8.1	13.1	0.58	0.96	1.57	438536336510																	Invalid	Invalid													EyesNotFound	5542	15247		
3661435	438536345	Eye Tracker	Project77-70	2021/8/20	Participant15		Recording31	2020/10/27	2020/10/27	15:01:50.077	07:01:50.077	7300536	Tobii I-VT (Fixation)	1.145.28180	1080	1920	4.6	8.1	13.1	0.58	0.96	1.57	438536344843																	Invalid	Invalid													EyesNotFound	5542	15247		
3661444	438536353	Eye Tracker	Project77-70	2021/8/20	Participant15		Recording31	2020/10/27	2020/10/27	15:01:50.077	07:01:50.077	7300536	Tobii I-VT (Fixation)	1.145.28180	1080	1920	4.6	8.1	13.1	0.58	0.96	1.57	438536353176																	Invalid	Invalid													EyesNotFound	5542	15247		
3661452	438536362	Eye Tracker	Project77-70	2021/8/20	Participant15		Recording31	2020/10/27	2020/10/27	15:01:50.077	07:01:50.077	7300536	Tobii I-VT (Fixation)	1.145.28180	1080	1920	4.6	8.1	13.1	0.58	0.96	1.57	438536361509																	Invalid	Invalid													EyesNotFound	5542	15247		
3661460	438536370	Eye Tracker	Project77-70	2021/8/20	Participant15		Recording31	2020/10/27	2020/10/27	15:01:50.077	07:01:50.077	7300536	Tobii I-VT (Fixation)	1.145.28180	1080	1920	4.6	8.1	13.1	0.58	0.96	1.57	438536369842																	Invalid	Invalid													EyesNotFound	5542	15247		
3661469	438536378	Eye Tracker	Project77-70	2021/8/20	Participant15		Recording31	2020/10/27	2020/10/27	15:01:50.077	07:01:50.077	7300536	Tobii I-VT (Fixation)	1.145.28180	1080	1920	4.6	8.1	13.1	0.58	0.96	1.57	438536378175																	Invalid	Invalid													EyesNotFound	5542	15247		
