Recording timestamp [ms]	Computer timestamp [ms]	Sensor	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [MCS px]	Gaze point Y [MCS px]	Gaze point left X [MCS px]	Gaze point left Y [MCS px]	Gaze point right X [MCS px]	Gaze point right Y [MCS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Eye movement type	Gaze event duration [ms]	Eye movement type index	Fixation point X [MCS px]	Fixation point Y [MCS px]
3557282	946599742		Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90		mid_shu_04_s																														EyesNotFound	8	49136
3557284	946599743	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	946599743183																	Invalid	Invalid													EyesNotFound	8	49136		
3557292	946599751	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	946599751262			962	744	1020	692	905	797	0.22779	0.35684	-0.90597	0.02605	0.39061	-0.92019			Valid	Valid	89.7	-38.3	441.6	162.3	-44.3	472.8	0.5013	0.6893	0.5311	0.6405	0.4714	0.7381	Unclassified	17	60041		
3557300	946599760	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	946599759630			986	734	986	734			0.21274	0.37236	-0.90338						Valid	Invalid	89.6	-37.5	440.3				0.5135	0.6798	0.5135	0.6798			Unclassified	17	60041		
3557309	946599768	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	946599767936																	Invalid	Invalid													EyesNotFound	8	49137		
3557317	946599776	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	946599776300			923	783	986	804	860	762	0.20993	0.39582	-0.89401	0.00712	0.37843	-0.92560			Valid	Valid	90.3	-36.4	438.4	162.4	-42.5	469.5	0.4808	0.7253	0.5136	0.7446	0.4479	0.7059	Unclassified	17	60042		
3557325	946599785	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	946599784602			944	787	970	776	917	799	0.20502	0.38637	-0.89927	0.03198	0.38995	-0.92028			Valid	Valid	90.2	-35.5	436.9	162.1	-41.7	468.0	0.4915	0.7290	0.5053	0.7187	0.4777	0.7394	Unclassified	17	60042		
3557334	946599793	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	946599793032																	Invalid	Invalid													EyesNotFound	8	49138		
3557342	946599801	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	946599801341			945	712	945	712			0.19671	0.36481	-0.91006						Valid	Invalid	90.3	-35.1	435.9				0.4923	0.6594	0.4923	0.6594			Unclassified	17	60043		
3557350	946599810	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	946599809626			721	653	627	581	815	726	0.05628	0.32260	-0.94486	-0.01004	0.36609	-0.93052			Valid	Valid	89.9	-35.0	435.7	161.3	-41.3	466.9	0.3755	0.6048	0.3266	0.5375	0.4243	0.6721	Unclassified	17	60043		
