Recording timestamp	Computer timestamp	Sensor	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration	Recording Fixation filter name	Recording software version	Recording resolution height	Recording resolution width	Average calibration accuracy (mm)	Average calibration precision SD (mm)	Average calibration precision RMS (mm)	Average calibration accuracy (degrees)	Average calibration precision SD (degrees)	Average calibration precision RMS (degrees)	Eyetracker timestamp	Event	Event value	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Pupil diameter left	Pupil diameter right	Validity left	Validity right	Eye position left X (DACSmm)	Eye position left Y (DACSmm)	Eye position left Z (DACSmm)	Eye position right X (DACSmm)	Eye position right Y (DACSmm)	Eye position right Z (DACSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Eye movement type	Gaze event duration	Eye movement type index	Fixation point X	Fixation point Y
3775427	1033888145	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888145509			696	526	770	608	622	445	-0.00794	0.11364	-0.99349	-0.15754	0.06173	-0.98558			Valid	Valid	152.4	39.0	701.0	225.2	43.9	689.0	0.3626	0.4874	0.4011	0.5629	0.3240	0.4119	Fixation	100	7434	685	542
3775436	1033888154	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888153864			687	545	741	666	633	423	-0.01687	0.12958	-0.99142	-0.15412	0.05572	-0.98648			Valid	Valid	152.3	39.1	700.3	225.1	43.8	689.1	0.3578	0.5042	0.3859	0.6171	0.3297	0.3914	Fixation	100	7434	685	542
3775444	1033888162	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888162200			693	527	753	631	633	423	-0.01327	0.11971	-0.99272	-0.15405	0.05572	-0.98649	4.03	3.96	Valid	Valid	152.3	39.3	699.7	225.1	43.8	689.2	0.3609	0.4877	0.3920	0.5841	0.3298	0.3912	Fixation	100	7434	685	542
3775452	1033888170	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888170509			689	542	745	674	632	409	-0.01566	0.13153	-0.99119	-0.15429	0.05208	-0.98665			Valid	Valid	152.3	39.5	698.8	225.1	43.7	689.2	0.3587	0.5017	0.3881	0.6243	0.3293	0.3791	Fixation	100	7434	685	542
3775461	1033888179	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888178907			687	523	745	622	629	423	-0.01556	0.11713	-0.99299	-0.15511	0.05596	-0.98631			Valid	Valid	152.2	39.7	698.0	225.0	43.7	689.2	0.3578	0.4839	0.3879	0.5764	0.3277	0.3915	Fixation	100	7434	685	542
3775469	1033888187	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888187189			684	543	738	662	630	423	-0.01768	0.12792	-0.99163	-0.15486	0.05613	-0.98634	4.05	3.99	Valid	Valid	152.2	39.9	697.2	225.0	43.6	689.3	0.3563	0.5025	0.3846	0.6130	0.3281	0.3920	Fixation	100	7434	685	542
3775477	1033888196	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888195537			679	536	752	641	605	431	-0.01352	0.12201	-0.99244	-0.16231	0.05831	-0.98502			Valid	Valid	152.3	40.0	696.4	224.9	43.6	689.2	0.3534	0.4963	0.3916	0.5934	0.3152	0.3992	Fixation	100	7434	685	542
3775486	1033888204	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888203904			683	539	748	655	618	422	-0.01473	0.12586	-0.99194	-0.15838	0.05580	-0.98580			Valid	Valid	152.2	40.2	695.7	224.8	43.6	689.1	0.3556	0.4987	0.3894	0.6069	0.3218	0.3906	Fixation	100	7434	685	542
3775494	1033888212	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888212259			748	663	748	663			-0.01459	0.12793	-0.99168				4.06		Valid	Invalid	152.2	40.4	695.1				0.3897	0.6142	0.3897	0.6142			Fixation	100	7434	685	542
3775502	1033888220	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888220511			686	534	750	669	621	399	-0.01401	0.12958	-0.99147	-0.15744	0.04946	-0.98629			Valid	Valid	152.2	40.5	694.3	224.8	43.5	688.9	0.3571	0.4947	0.3907	0.6198	0.3234	0.3695	Fixation	100	7434	685	542
3775511	1033888229	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888228858			686	582	749	691	623	472	-0.01425	0.13556	-0.99067	-0.15660	0.07013	-0.98517			Valid	Valid	152.1	40.6	693.8	224.7	43.5	688.7	0.3574	0.5388	0.3902	0.6402	0.3247	0.4374	Saccade	17	38194		
3775519	1033888237	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888237201			688	539	754	664	621	414	-0.01256	0.12792	-0.99171	-0.15736	0.05382	-0.98607	4.07	4.01	Valid	Valid	152.1	40.7	693.3	224.7	43.5	688.6	0.3582	0.4992	0.3929	0.6147	0.3234	0.3837	Saccade	17	38194		
3775527	1033888245	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888245513			645	466			645	466				-0.15020	0.06795	-0.98632			Invalid	Valid				224.5	43.9	686.9	0.3360	0.4314			0.3360	0.4314	Unclassified	50	43099		
3775536	1033888254	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888253846			721	574	783	678	659	470	-0.00360	0.13148	-0.99131	-0.14590	0.06909	-0.98688			Valid	Valid	152.0	41.1	691.5	224.4	44.0	686.0	0.3756	0.5313	0.4079	0.6273	0.3433	0.4352	Unclassified	50	43099		
3775544	1033888262	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888262194			712	583	771	708	653	459	-0.00737	0.13996	-0.99013	-0.14771	0.06585	-0.98684	4.03	3.98	Valid	Valid	152.0	41.1	691.3	224.3	44.1	685.4	0.3710	0.5402	0.4017	0.6555	0.3403	0.4250	Unclassified	50	43099		
3775552	1033888270	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888270500			714	585	770	699	657	471	-0.00761	0.13759	-0.99046	-0.14646	0.06931	-0.98679			Valid	Valid	152.0	41.0	691.2	224.3	44.2	685.0	0.3718	0.5418	0.4012	0.6472	0.3424	0.4363	Unclassified	50	43099		
3775561	1033888279	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888278920			645	402			645	402				-0.15023	0.04991	-0.98739			Invalid	Valid				224.2	44.0	684.9	0.3359	0.3722			0.3359	0.3722	Unclassified	50	43099		
3775569	1033888287	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888287173			716	570	777	691	656	449	-0.00539	0.13583	-0.99072	-0.14696	0.06340	-0.98711	4.05	3.98	Valid	Valid	151.9	40.8	691.2	224.2	43.9	684.8	0.3731	0.5279	0.4047	0.6401	0.3415	0.4157	Unclassified	50	43099		
3775577	1033888295	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888295508			724	567	777	691	671	443	-0.00536	0.13631	-0.99065	-0.14227	0.06197	-0.98789			Valid	Valid	151.9	40.4	691.6	224.2	43.7	684.7	0.3771	0.5251	0.4047	0.6402	0.3495	0.4099	Saccade	33	38195		
3775586	1033888304	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888303847			804	430	884	468	724	393	0.02843	0.07396	-0.99686	-0.12589	0.04827	-0.99087			Valid	Valid	151.9	40.3	691.3	224.2	43.5	684.7	0.4187	0.3983	0.4602	0.4331	0.3772	0.3635	Saccade	33	38195		
3775594	1033888312	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888312171			822	374	881	424	763	325	0.02800	0.06216	-0.99767	-0.11365	0.02935	-0.99309	4.20	3.98	Valid	Valid	151.8	39.8	692.1	224.2	43.3	684.8	0.4283	0.3466	0.4591	0.3924	0.3976	0.3007	Saccade	33	38195		
3775602	1033888321	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888320557			847	332	909	366	784	298	0.03702	0.04620	-0.99825	-0.10716	0.02195	-0.99400			Valid	Valid	151.7	39.6	692.0	224.1	43.0	684.7	0.4410	0.3074	0.4737	0.3391	0.4082	0.2756	Saccade	33	38195		
3775611	1033888329	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888328933			829	307	914	343	744	271	0.03885	0.03994	-0.99845	-0.11943	0.01487	-0.99273			Valid	Valid	151.5	39.3	692.2	224.0	42.7	684.7	0.4317	0.2843	0.4762	0.3173	0.3873	0.2513	Unclassified	8	43100		
3775619	1033888337	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888337321			834	335	924	398	744	271	0.04193	0.05612	-0.99754	-0.11929	0.01530	-0.99274	4.12	3.95	Valid	Valid	151.4	38.9	692.7	223.9	42.5	684.6	0.4343	0.3098	0.4813	0.3684	0.3873	0.2513	Saccade	17	38196		
3775627	1033888346	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888345548			761	337			761	337				-0.11378	0.03460	-0.99290			Invalid	Valid				223.8	42.1	684.6	0.3965	0.3122			0.3965	0.3122	Saccade	17	38196		
3775636	1033888354	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888353963			852	366	937	406	767	326	0.04642	0.06037	-0.99710	-0.11164	0.03218	-0.99323			Valid	Valid	150.9	37.5	695.3	223.6	41.5	684.8	0.4437	0.3391	0.4879	0.3764	0.3996	0.3018	Unclassified	17	43101		
3775644	1033888362	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888362172			933	390	933	390			0.04547	0.05652	-0.99737				4.18		Valid	Invalid	150.7	36.9	695.7				0.4857	0.3612	0.4857	0.3612			Unclassified	17	43101		
3775652	1033888370	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888370502			852	350	931	391	772	309	0.04525	0.05759	-0.99731	-0.10947	0.02869	-0.99358			Valid	Valid	150.4	36.3	695.9	223.3	40.5	684.9	0.4436	0.3239	0.4849	0.3621	0.4023	0.2857	Saccade	8	38197		
3775661	1033888379	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888378849			860	317	946	344	773	290	0.05070	0.04519	-0.99769	-0.10878	0.02441	-0.99377			Valid	Valid	150.1	35.7	696.5	223.0	39.9	685.0	0.4479	0.2935	0.4929	0.3183	0.4028	0.2687	Unclassified	17	43102		
3775669	1033888387	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888387167			861	306	946	344	775	269	0.05106	0.04607	-0.99763	-0.10788	0.01927	-0.99398	4.21	4.07	Valid	Valid	149.8	35.1	696.6	222.8	39.2	685.0	0.4483	0.2837	0.4929	0.3183	0.4038	0.2490	Unclassified	17	43102		
3775677	1033888395	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888395515			848	318	933	356	763	279	0.04727	0.05044	-0.99761	-0.11134	0.02312	-0.99351			Valid	Valid	149.5	34.4	696.6	222.6	38.6	684.8	0.4417	0.2941	0.4859	0.3296	0.3975	0.2585	Saccade	8	38198		
3775686	1033888404	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888403881			842	340	920	386	763	294	0.04389	0.05976	-0.99725	-0.11099	0.02830	-0.99342			Valid	Valid	149.1	33.8	696.4	222.3	37.9	684.6	0.4384	0.3147	0.4794	0.3575	0.3974	0.2719	Fixation	84	7435	856	315
3775694	1033888412	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888412162			840	344	923	389	758	300	0.04516	0.06165	-0.99708	-0.11227	0.03116	-0.99319	4.23	4.02	Valid	Valid	148.8	33.0	696.6	222.0	37.1	684.6	0.4377	0.3189	0.4808	0.3602	0.3947	0.2777	Fixation	84	7435	856	315
3775702	1033888421	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888420527			859	313	954	325	764	300	0.05546	0.04423	-0.99748	-0.11000	0.03242	-0.99340			Valid	Valid	148.5	32.7	694.7	221.8	36.4	684.2	0.4475	0.2895	0.4970	0.3009	0.3979	0.2781	Fixation	84	7435	856	315
3775711	1033888429	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888428851			861	300	953	320	769	279	0.05589	0.04359	-0.99749	-0.10811	0.02729	-0.99376			Valid	Valid	148.1	32.3	693.5	221.4	35.7	683.0	0.4484	0.2773	0.4965	0.2964	0.4004	0.2583	Fixation	84	7435	856	315
3775719	1033888437	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888437281			863	302	953	320	772	284	0.05639	0.04428	-0.99743	-0.10676	0.02975	-0.99384	4.20	4.03	Valid	Valid	147.9	31.9	691.7	221.0	35.1	681.9	0.4493	0.2797	0.4965	0.2964	0.4021	0.2631	Fixation	84	7435	856	315
3775727	1033888445	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888445495			853	307	929	350	777	265	0.04925	0.05342	-0.99736	-0.10486	0.02519	-0.99417			Valid	Valid	147.6	31.4	689.9	220.7	34.4	680.6	0.4444	0.2843	0.4840	0.3237	0.4048	0.2450	Fixation	84	7435	856	315
3775736	1033888454	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888453837			866	332	933	372	799	293	0.05102	0.06060	-0.99686	-0.09750	0.03454	-0.99464			Valid	Valid	147.3	31.0	688.3	220.3	33.6	679.8	0.4512	0.3077	0.4859	0.3446	0.4164	0.2709	Fixation	84	7435	856	315
3775744	1033888462	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888462204			863	295	928	283	798	306	0.05025	0.03581	-0.99809	-0.09758	0.03982	-0.99443	4.35	4.11	Valid	Valid	147.0	30.6	685.8	220.0	32.7	679.0	0.4496	0.2727	0.4834	0.2617	0.4158	0.2837	Fixation	84	7435	856	315
3775752	1033888471	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888470520			862	321	935	314	789	327	0.05273	0.04558	-0.99757	-0.10038	0.04712	-0.99383			Valid	Valid	146.8	30.2	683.4	219.8	31.8	678.2	0.4488	0.2969	0.4868	0.2911	0.4107	0.3027	Fixation	84	7435	856	315
3775761	1033888479	Eye Tracker	Project77-70	2021/8/20	Participant4		Recording18	2020/10/10	2020/10/10	14:29:39.943	06:29:39.943	7470156	Tobii I-VT (Fixation)	1.145.28180	1080	1920	3.2	11.4	14.3	0.28	0.99	1.25	1033888478849			840	303	910	284	770	322	0.04568	0.03779	-0.99824	-0.10584	0.04729	-0.99326			Valid	Valid	146.5	29.6	681.7	219.5	30.7	677.5	0.4376	0.2806	0.4741	0.2628	0.4011	0.2983	Fixation	84	7435	856	315
