Recording timestamp [ms]	Computer timestamp [ms]	Sensor	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [MCS px]	Gaze point Y [MCS px]	Gaze point left X [MCS px]	Gaze point left Y [MCS px]	Gaze point right X [MCS px]	Gaze point right Y [MCS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Eye movement type	Gaze event duration [ms]	Eye movement type index	Fixation point X [MCS px]	Fixation point Y [MCS px]
3782431	609946194		Project63-57	2021/8/20	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52		mid_shu_01_start																														Fixation	108	6272	341	624
3782438	609946200	Eye Tracker	Project63-57	2021/8/20	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52	609946200252			336	630	432	634	239	625	-0.00427	0.11317	-0.99357	-0.18832	0.12616	-0.97397			Valid	Valid	75.9	60.8	557.3	141.9	48.7	569.9	0.1748	0.5830	0.2250	0.5872	0.1245	0.5789	Fixation	108	6272	341	624
3782446	609946209	Eye Tracker	Project63-57	2021/8/20	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52	609946208588			336	625	437	624	235	626	-0.00332	0.10855	-0.99409	-0.18943	0.12676	-0.97368	3.98	3.96	Valid	Valid	76.5	61.8	553.7	141.8	48.5	570.2	0.1752	0.5786	0.2278	0.5774	0.1226	0.5799	Fixation	108	6272	341	624
3782455	609946217	Eye Tracker	Project63-57	2021/8/20	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52	609946216935			238	614			238	614				-0.18870	0.12289	-0.97431			Invalid	Valid				141.8	48.4	570.0	0.1237	0.5684			0.1237	0.5684	Fixation	108	6272	341	624
3782463	609946225	Eye Tracker	Project63-57	2021/8/20	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52	609946225295			336	597	431	607	240	587	-0.00656	0.10212	-0.99475	-0.18785	0.11429	-0.97552			Valid	Valid	77.0	62.6	550.0	141.7	48.3	569.8	0.1748	0.5530	0.2246	0.5623	0.1250	0.5437	Fixation	108	6272	341	624
3782471	609946234	Eye Tracker	Project63-57	2021/8/20	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52	609946233560			337	602	434	616	240	587	-0.00609	0.10519	-0.99443	-0.18778	0.11453	-0.97551	3.89	3.98	Valid	Valid	77.2	62.8	548.6	141.6	48.2	569.8	0.1754	0.5573	0.2258	0.5708	0.1250	0.5437	Fixation	108	6272	341	624
3782480	609946242	Eye Tracker	Project63-57	2021/8/20	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52	609946241907			345	636	455	696	234	575	0.00205	0.13327	-0.99108	-0.18988	0.11086	-0.97553			Valid	Valid	77.3	62.8	548.0	141.6	48.0	569.6	0.1797	0.5887	0.2372	0.6446	0.1221	0.5328	Fixation	108	6272	341	624
3782488	609946250	Eye Tracker	Project63-57	2021/8/20	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52	609946250258			350	639	455	696	244	582	0.00220	0.13346	-0.99105	-0.18643	0.11348	-0.97589			Valid	Valid	77.2	62.7	547.8	141.6	47.9	569.5	0.1821	0.5919	0.2372	0.6446	0.1269	0.5392	Fixation	108	6272	341	624
3782496	609946259	Eye Tracker	Project63-57	2021/8/20	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52	609946258592			359	630	474	677	244	582	0.00954	0.12701	-0.99186	-0.18647	0.11376	-0.97585	3.92	3.99	Valid	Valid	77.3	62.6	547.7	141.6	47.7	569.6	0.1869	0.5829	0.2469	0.6267	0.1269	0.5392	Fixation	108	6272	341	624
3782505	609946267	Eye Tracker	Project63-57	2021/8/20	Participant16		Recording32	2020/10/29	2020/10/29	14:36:34.127	06:36:34.127	7147884	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.0	3.3	4.9	0.74	0.34	0.52	609946266979			356	633	466	629	246	637	0.00668	0.11073	-0.99383	-0.18569	0.13214	-0.97368			Valid	Valid	77.2	62.2	548.2	141.7	47.5	569.6	0.1854	0.5861	0.2428	0.5825	0.1279	0.5896	Fixation	108	6272	341	624
