Recording timestamp [ms]	Computer timestamp [ms]	Sensor	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [MCS px]	Gaze point Y [MCS px]	Gaze point left X [MCS px]	Gaze point left Y [MCS px]	Gaze point right X [MCS px]	Gaze point right Y [MCS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Eye movement type	Gaze event duration [ms]	Eye movement type index	Fixation point X [MCS px]	Fixation point Y [MCS px]
3619165	946661625		Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90		mid_shu_04_s																														Saccade	25	27683
3619169	946661628	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	946661628195			779	326			779	326				0.01190	0.14242	-0.98973			Invalid	Valid				144.5	7.8	388.9	0.4057	0.3020			0.4057	0.3020	Saccade	25	27683		
3619177	946661636	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	946661636511			623	377			623	377				-0.07340	0.16709	-0.98321			Invalid	Valid				144.4	7.8	388.8	0.3247	0.3495			0.3247	0.3495	Saccade	25	27683		
3619185	946661645	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	946661644801			732	425			732	425				-0.01405	0.19039	-0.98161		4.64	Invalid	Valid				144.5	7.8	388.9	0.3814	0.3938			0.3814	0.3938	Saccade	25	27683		
3619194	946661653	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	946661653162																	Invalid	Invalid													EyesNotFound	8	50217		
3619202	946661661	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	946661661502			488	352	244	278	733	427	-0.17199	0.10453	-0.97954	-0.01369	0.19144	-0.98141			Valid	Valid	98.3	14.9	369.1	144.4	7.8	388.7	0.2544	0.3264	0.1272	0.2572	0.3816	0.3955	Unclassified	17	61144		
3619210	946661670	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	946661669784			735	401			735	401				-0.01266	0.17880	-0.98380		4.65	Invalid	Valid				144.5	7.8	388.7	0.3827	0.3712			0.3827	0.3712	Unclassified	17	61144		
3619219	946661678	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	946661678137																	Invalid	Invalid													EyesNotFound	9	50218		
3619228	946661687	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	946661686839			344	538	-17	599	704	477	-0.30451	0.25496	-0.91775	-0.02995	0.21448	-0.97627			Valid	Valid	98.6	15.0	368.9	144.7	8.0	388.5	0.1789	0.4982			0.3668	0.4415	Unclassified	17	61145		
3619236	946661695	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	946661694877			894	515			894	515				0.07259	0.23161	-0.97010		5.05	Invalid	Valid				144.8	8.1	388.7	0.4658	0.4768			0.4658	0.4768	Unclassified	17	61145		
3619244	946661703	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	946661703169																	Invalid	Invalid													EyesNotFound	17	50219		
3619252	946661711	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	946661711458																	Invalid	Invalid													EyesNotFound	17	50219		
3619261	946661720	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	946661719853			812	544			812	544				0.02789	0.24565	-0.96896		4.85	Invalid	Valid				144.8	8.0	388.7	0.4229	0.5037			0.4229	0.5037	Unclassified	8	61146		
3619269	946661728	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	946661728133																	Invalid	Invalid													EyesNotFound	17	50220		
3619277	946661736	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	946661736460																	Invalid	Invalid													EyesNotFound	17	50220		
3619285	946661745	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	946661744785			919	589			919	589				0.08501	0.26545	-0.96037		4.92	Invalid	Valid				144.8	7.9	388.8	0.4789	0.5452			0.4789	0.5452	Unclassified	17	61147		
3619294	946661753	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	946661753197			919	589			919	589				0.08715	0.27044	-0.95878			Invalid	Valid				143.9	6.1	387.6	0.4789	0.5452			0.4789	0.5452	Unclassified	17	61147		
