Recording timestamp	Computer timestamp	Sensor	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration	Recording Fixation filter name	Recording software version	Recording resolution height	Recording resolution width	Average calibration accuracy (mm)	Average calibration precision SD (mm)	Average calibration precision RMS (mm)	Average calibration accuracy (degrees)	Average calibration precision SD (degrees)	Average calibration precision RMS (degrees)	Eyetracker timestamp	Event	Event value	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Pupil diameter left	Pupil diameter right	Validity left	Validity right	Eye position left X (DACSmm)	Eye position left Y (DACSmm)	Eye position left Z (DACSmm)	Eye position right X (DACSmm)	Eye position right Y (DACSmm)	Eye position right Z (DACSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Eye movement type	Gaze event duration	Eye movement type index	Fixation point X	Fixation point Y
3746669	315393626	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393626230			935	696	967	757	903	634	0.15052	0.24737	-0.95716	0.01183	0.21406	-0.97675	5.49	5.02	Valid	Valid	91.3	-12.5	623.0	167.8	-16.6	643.2	0.4871	0.6442	0.5037	0.7010	0.4705	0.5874	Saccade	33	40117		
3746677	315393635	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393634568			1022	751	1022	751			0.16827	0.24483	-0.95485						Valid	Invalid	91.4	-12.3	622.3				0.5322	0.6952	0.5322	0.6952			Saccade	33	40117		
3746685	315393643	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393642898			1019	677	1019	677			0.16902	0.22338	-0.95997						Valid	Invalid	91.2	-12.0	621.6				0.5309	0.6264	0.5309	0.6264			Saccade	33	40117		
3746694	315393651	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393651229			949	674	1010	661	888	688	0.16623	0.21871	-0.96153	0.00673	0.22896	-0.97341	5.55	5.32	Valid	Valid	91.5	-11.6	620.5	167.8	-15.8	640.7	0.4943	0.6245	0.5262	0.6118	0.4625	0.6373	Saccade	33	40117		
3746702	315393660	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393659560																	Invalid	Invalid													EyesNotFound	8	46400		
3746710	315393668	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393667872			1033	655	1033	655			0.17432	0.21626	-0.96065						Valid	Invalid	91.5	-10.8	618.2				0.5382	0.6064	0.5382	0.6064			Saccade	25	40118		
3746719	315393676	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393676228			925	691			925	691				0.01935	0.22709	-0.97368		5.25	Invalid	Valid				167.8	-10.9	627.3	0.4820	0.6396			0.4820	0.6396	Saccade	25	40118		
3746727	315393685	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393684528			921	670	992	668	849	672	0.16107	0.21771	-0.96263	-0.00647	0.22156	-0.97513			Valid	Valid	93.5	-6.0	605.5	168.0	-10.6	626.4	0.4795	0.6202	0.5167	0.6182	0.4423	0.6223	Saccade	25	40118		
3746736	315393693	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393693147			965	669	965	669			0.15234	0.21707	-0.96420						Valid	Invalid	94.0	-4.0	600.1				0.5024	0.6194	0.5024	0.6194			Unclassified	25	60138		
3746744	315393701	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393701275			905	678	965	671	845	685	0.15256	0.21700	-0.96418	-0.00789	0.22361	-0.97465	5.37	5.17	Valid	Valid	94.6	-2.6	596.5	167.9	-7.3	617.4	0.4714	0.6282	0.5027	0.6217	0.4401	0.6346	Unclassified	25	60138		
3746752	315393710	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393709584			965	671	965	671			0.15273	0.21568	-0.96445						Valid	Invalid	95.2	-0.9	591.9				0.5027	0.6209	0.5027	0.6209			Unclassified	25	60138		
3746760	315393718	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393717888																	Invalid	Invalid													EyesNotFound	8	46401		
3746769	315393726	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393726243			906	664	974	653	839	675	0.15634	0.20973	-0.96518	-0.01015	0.21901	-0.97567	4.84	5.01	Valid	Valid	95.4	-0.1	589.7	167.9	-4.8	610.6	0.4720	0.6148	0.5073	0.6049	0.4367	0.6247	Saccade	42	40119		
3746777	315393735	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393734556			1119	908	1119	908			0.20235	0.28524	-0.93685						Valid	Invalid	94.8	-1.1	588.8				0.5829	0.8408	0.5829	0.8408			Saccade	42	40119		
3746785	315393743	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393742953			1111	923	1111	923			0.19858	0.28774	-0.93689						Valid	Invalid	95.4	0.4	588.6				0.5786	0.8548	0.5786	0.8548			Saccade	42	40119		
3746794	315393751	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393751354			921	725	987	704	855	747	0.16059	0.22461	-0.96112	-0.00437	0.24017	-0.97072	5.21	4.99	Valid	Valid	95.5	0.7	587.9	167.7	-4.1	608.6	0.4798	0.6717	0.5142	0.6518	0.4454	0.6915	Saccade	42	40119		
3746802	315393760	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393759553			987	704	987	704			0.16065	0.22462	-0.96111						Valid	Invalid	95.4	0.6	587.9				0.5142	0.6518	0.5142	0.6518			Saccade	42	40119		
3746810	315393768	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393767884																	Invalid	Invalid													EyesNotFound	8	46402		
3746819	315393776	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393776222			957	714	992	706	921	723	0.16269	0.22509	-0.96066	0.01865	0.23303	-0.97229	5.13	4.91	Valid	Valid	95.2	0.7	588.0	167.5	-4.2	608.8	0.4982	0.6614	0.5169	0.6537	0.4795	0.6691	Unclassified	17	60139		
3746827	315393785	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393784634			983	714	983	714			0.15926	0.22754	-0.96066						Valid	Invalid	95.2	0.7	588.0				0.5118	0.6608	0.5118	0.6608			Unclassified	17	60139		
3746835	315393793	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393792910																	Invalid	Invalid													EyesNotFound	8	46403		
3746844	315393801	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393801257			952	801	999	805	906	796	0.16395	0.25478	-0.95300	0.01349	0.25485	-0.96689	4.97	4.75	Valid	Valid	95.0	0.7	588.0	167.3	-4.3	608.8	0.4961	0.7415	0.5205	0.7456	0.4716	0.7374	Unclassified	17	60140		
3746852	315393810	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393809554			1020	819	1020	819			0.17099	0.25862	-0.95072						Valid	Invalid	94.9	0.8	588.0				0.5315	0.7586	0.5315	0.7586			Unclassified	17	60140		
3746860	315393818	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393817932																	Invalid	Invalid													EyesNotFound	8	46404		
3746869	315393826	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393826236			973	784	973	784			0.15560	0.24855	-0.95604				4.47		Valid	Invalid	94.7	0.8	588.0				0.5066	0.7255	0.5066	0.7255			Saccade	25	40120		
3746877	315393835	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393834542			973	784	973	784			0.15573	0.24854	-0.95602						Valid	Invalid	94.6	0.8	587.9				0.5066	0.7255	0.5066	0.7255			Saccade	25	40120		
3746885	315393843	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393842852			1007	640			1007	640				0.05022	0.20817	-0.97680			Invalid	Valid				166.9	-4.3	608.6	0.5247	0.5924			0.5247	0.5924	Saccade	25	40120		
3746894	315393851	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393851247																	Invalid	Invalid													EyesNotFound	175	46405		
3746902	315393860	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393859523																	Invalid	Invalid													EyesNotFound	175	46405		
3746910	315393868	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393867884																	Invalid	Invalid													EyesNotFound	175	46405		
3746919	315393876	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393876214																	Invalid	Invalid													EyesNotFound	175	46405		
3746927	315393885	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393884515																	Invalid	Invalid													EyesNotFound	175	46405		
3746935	315393893	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393892869																	Invalid	Invalid													EyesNotFound	175	46405		
3746944	315393901	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393901256																	Invalid	Invalid													EyesNotFound	175	46405		
3746952	315393910	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393909617																	Invalid	Invalid													EyesNotFound	175	46405		
3746960	315393918	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393917909																	Invalid	Invalid													EyesNotFound	175	46405		
3746969	315393926	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393926217																	Invalid	Invalid													EyesNotFound	175	46405		
3746977	315393935	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393934552																	Invalid	Invalid													EyesNotFound	175	46405		
3746985	315393943	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393942901																	Invalid	Invalid													EyesNotFound	175	46405		
3746994	315393951	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393951226																	Invalid	Invalid													EyesNotFound	175	46405		
3747002	315393960	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393959542																	Invalid	Invalid													EyesNotFound	175	46405		
3747010	315393968	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393967875																	Invalid	Invalid													EyesNotFound	175	46405		
3747019	315393976	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393976205																	Invalid	Invalid													EyesNotFound	175	46405		
3747027	315393985	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393984523																	Invalid	Invalid													EyesNotFound	175	46405		
3747035	315393993	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315393992920																	Invalid	Invalid													EyesNotFound	175	46405		
3747044	315394001	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315394001197																	Invalid	Invalid													EyesNotFound	175	46405		
3747052	315394010	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315394009558																	Invalid	Invalid													EyesNotFound	175	46405		
3747060	315394018	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315394017881																	Invalid	Invalid													EyesNotFound	175	46405		
3747069	315394026	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315394026269			787	627	806	643	767	612	0.10262	0.20665	-0.97302	-0.03012	0.20037	-0.97926	4.91	4.88	Valid	Valid	92.5	1.2	587.6	164.9	-4.5	608.3	0.4097	0.5809	0.4198	0.5952	0.3996	0.5667	Saccade	17	40121		
3747077	315394035	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315394034548			835	673	835	673			0.11288	0.21591	-0.96987						Valid	Invalid	92.5	1.2	587.5				0.4352	0.6235	0.4352	0.6235			Saccade	17	40121		
3747085	315394043	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315394042864			805	609			805	609				-0.01676	0.19967	-0.97972			Invalid	Valid				164.7	-4.6	608.3	0.4191	0.5641			0.4191	0.5641	Unclassified	8	60141		
3747094	315394051	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315394051198			812	581	809	578	815	584	0.10477	0.18616	-0.97692	-0.01324	0.19212	-0.98128	4.89	4.96	Valid	Valid	92.3	1.2	587.6	164.7	-4.6	608.4	0.4228	0.5379	0.4214	0.5348	0.4242	0.5410	Saccade	17	40122		
3747102	315394060	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315394059855			863	770	863	770			0.12189	0.24540	-0.96173						Valid	Invalid	92.2	1.1	587.7				0.4497	0.7134	0.4497	0.7134			Saccade	17	40122		
3747110	315394068	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315394067882			821	513			821	513				-0.01053	0.17032	-0.98533			Invalid	Valid				164.5	-4.7	608.5	0.4276	0.4750			0.4276	0.4750	Unclassified	8	60142		
3747119	315394076	Eye Tracker	Project77-70	2021/8/13	Participant10		Recording26	2020/10/20	2020/10/20	14:29:11.837	06:29:11.837	7108771	Tobii I-VT (Fixation)	1.145.28180	1080	1920	17.5	12.8	21.3	1.57	1.14	1.91	315394076203			829	595	837	697	821	494	0.11374	0.22319	-0.96812	-0.01053	0.16426	-0.98636	4.86	4.98	Valid	Valid	92.0	1.2	587.8	164.5	-4.7	608.5	0.4317	0.5512	0.4358	0.6455	0.4275	0.4570	Saccade	17	40123		
