Recording timestamp [ms]	Computer timestamp [ms]	Sensor	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [MCS px]	Gaze point Y [MCS px]	Gaze point left X [MCS px]	Gaze point left Y [MCS px]	Gaze point right X [MCS px]	Gaze point right Y [MCS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Eye movement type	Gaze event duration [ms]	Eye movement type index	Fixation point X [MCS px]	Fixation point Y [MCS px]
4764688	947807147		Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90		hou_shu_01_s																														Unclassified	58	87096		
4764693	947807152	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947807152321			1008	637			1008	637				0.03691	0.26712	-0.96296			Invalid	Valid				182.1	8.0	421.0	0.5248	0.5895			0.5248	0.5895	Unclassified	58	87096		
4764701	947807161	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947807160645			975	621	941	598	1009	645	0.16824	0.24701	-0.95430	0.03761	0.26928	-0.96233			Valid	Valid	113.2	13.7	399.9	182.1	8.4	421.4	0.5077	0.5753	0.4899	0.5539	0.5256	0.5968	Unclassified	58	87096		
4764710	947807169	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947807168958			974	622	941	598	1008	646	0.16766	0.24635	-0.95457	0.03677	0.26851	-0.96258	2.99	4.57	Valid	Valid	113.3	13.7	401.1	182.1	8.9	421.7	0.5074	0.5757	0.4899	0.5537	0.5248	0.5977	Unclassified	58	87096		
4764718	947807178	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947807177691			968	633	932	608	1003	657	0.16302	0.24995	-0.95444	0.03395	0.27216	-0.96165			Valid	Valid	113.4	14.0	401.6	182.2	9.4	422.2	0.5040	0.5860	0.4857	0.5632	0.5222	0.6088	Unclassified	58	87096		
4764726	947807186	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947807185654			968	643	934	614	1002	671	0.16345	0.25118	-0.95404	0.03345	0.27691	-0.96031			Valid	Valid	113.5	14.5	402.0	182.2	9.7	422.9	0.5042	0.5951	0.4866	0.5684	0.5219	0.6217	Unclassified	58	87096		
4764735	947807194	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947807193980			968	644	934	614	1001	674	0.16302	0.24955	-0.95454	0.03282	0.27718	-0.96026	2.93	4.49	Valid	Valid	113.8	15.4	401.4	182.2	9.8	424.0	0.5040	0.5963	0.4866	0.5684	0.5214	0.6241	Unclassified	58	87096		
4764743	947807202	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947807202310			967	655	939	617	994	692	0.16502	0.24913	-0.95431	0.02911	0.28347	-0.95854			Valid	Valid	114.0	16.2	401.1	182.3	10.1	424.9	0.5034	0.6063	0.4890	0.5714	0.5179	0.6412	Saccade	8	34606		
4764751	947807211	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947807210650			956	669	919	630	992	707	0.15423	0.25410	-0.95480	0.02788	0.28865	-0.95703			Valid	Valid	114.1	16.6	401.7	182.3	10.3	425.8	0.4977	0.6192	0.4786	0.5834	0.5168	0.6550	Fixation	142	3838	954	676
4764760	947807219	Eye Tracker	Project63-57	2021/10/14	Participant46		Recording63	2020/12/21	2020/12/21	14:43:29.030	06:43:29.030	6849656	Tobii I-VT (Fixation)	1.145.28180	1080	1920	10.9	4.8	9.6	1.03	0.45	0.90	947807218972			957	668	918	630	996	706	0.15363	0.25422	-0.95487	0.02954	0.28715	-0.95743	3.52	4.49	Valid	Valid	113.9	16.1	403.8	182.4	10.6	426.5	0.4985	0.6189	0.4783	0.5837	0.5187	0.6540	Fixation	142	3838	954	676
