Recording timestamp [ms]	Computer timestamp [ms]	Sensor	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [MCS px]	Gaze point Y [MCS px]	Gaze point left X [MCS px]	Gaze point left Y [MCS px]	Gaze point right X [MCS px]	Gaze point right Y [MCS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Eye movement type	Gaze event duration [ms]	Eye movement type index	Fixation point X [MCS px]	Fixation point Y [MCS px]
4843682	9557671		Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54		hou_shu_01_s																														Unclassified	42	44946		
4843689	9557678	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9557677956			958	745	978	771	937	719	0.11483	0.17210	-0.97836	-0.02025	0.15152	-0.98825			Valid	Valid	126.8	54.2	551.3	194.3	54.8	562.2	0.4987	0.6897	0.5092	0.7137	0.4882	0.6657	Unclassified	42	44946		
4843697	9557686	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9557686236			935	699			935	699				-0.01948	0.14231	-0.98963		4.59	Invalid	Valid				193.5	55.7	565.3	0.4870	0.6468			0.4870	0.6468	Unclassified	42	44946		
4843706	9557695	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9557694559			970	772	970	772			0.11326	0.17082	-0.97877						Valid	Invalid	125.3	54.0	558.0				0.5053	0.7147	0.5053	0.7147			Unclassified	42	44946		
4843714	9557703	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9557702880			964	746	969	772	960	720	0.11068	0.17431	-0.97845	-0.01270	0.15383	-0.98802			Valid	Valid	126.3	51.8	559.2	195.0	52.4	570.2	0.5022	0.6908	0.5046	0.7149	0.4998	0.6667	Saccade	17	43431		
4843722	9557711	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9557711198			911	708	892	718	930	698	0.08399	0.15058	-0.98502	-0.02210	0.14044	-0.98984	4.64	4.54	Valid	Valid	126.3	57.0	548.4	193.7	57.6	559.1	0.4745	0.6557	0.4647	0.6649	0.4843	0.6465	Saccade	17	43431		
4843731	9557720	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9557719564			871	707	897	718	846	696	0.08528	0.14934	-0.98510	-0.05471	0.13843	-0.98886			Valid	Valid	126.9	58.3	543.9	193.8	58.9	554.5	0.4539	0.6548	0.4670	0.6648	0.4408	0.6448	Unclassified	25	44947		
4843739	9557728	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9557727894			897	696	919	738	876	654	0.09395	0.15923	-0.98276	-0.04298	0.12719	-0.99095			Valid	Valid	125.7	54.6	556.4	194.2	55.6	566.0	0.4674	0.6445	0.4787	0.6834	0.4561	0.6056	Unclassified	25	44947		
4843747	9557736	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9557736196			892	680	918	705	866	655	0.09341	0.15091	-0.98412	-0.04704	0.13031	-0.99036	4.85	4.68	Valid	Valid	124.7	51.0	568.6	194.7	52.7	575.8	0.4645	0.6296	0.4782	0.6524	0.4508	0.6068	Unclassified	25	44947		
4843756	9557745	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9557744619			895	676	895	676			0.08443	0.14162	-0.98631						Valid	Invalid	125.0	51.0	568.7				0.4660	0.6263	0.4660	0.6263			Saccade	8	43432		
